utility,substation_name,util_lat,util_lon,cec_lat,cec_lon,type,status
sce,Moreno,33.9478008651392,-117.17189130228648,33.94703956,-117.17249359,SUBSTATION,Operational
sce,Moorpark,34.279573333499826,-118.902358527684,34.28092277,-118.9029943,SUBSTATION,Operational
sce,Montecito,34.4318675315151,-119.63477064000334,34.43254662,-119.63349235,SUBSTATION,
sce,Monrovia,34.14295428462573,-118.002877029618,34.14299959,-118.00280967,SUBSTATION,Operational
sce,Monolith,35.12576264877239,-118.3824105939484,35.12375692,-118.37965977,SUBSTATION,Operational
sce,Moneta,33.88389261680484,-118.30992656395875,33.88344642,-118.30988278,SUBSTATION,
sce,Modena,33.788301250200355,-117.80339029717427,33.78824519,-117.80267394,SUBSTATION,Operational
sce,Mira Loma,34.00819099745657,-117.56419800000003,34.008175,-117.56435152,SUBSTATION,Operational
sce,Minneola,34.86456245737038,-116.81726402706413,34.8649412,-116.8171249,SUBSTATION,
sce,Minaret,37.65172381549271,-119.0105427778482,37.65152364,-119.01065548,SUBSTATION,Operational
sce,Milliken,34.04387316924229,-117.56808668680424,34.04401186,-117.5682044,SUBSTATION,Operational
sce,Michillinda,34.12857413233963,-118.06747048456948,34.12854278,-118.06745368,SUBSTATION,Operational
sce,Mentone,34.063709998169614,-117.11914899772498,34.06330598,-117.12075725,SUBSTATION,Operational
sce,Mayflower,34.11857377863967,-118.0083242114177,34.11844026,-118.00800282,SUBSTATION,Operational
sce,Mayberry,33.73586677854356,-116.92033833583632,33.73638399,-116.92002417,SUBSTATION,Operational
sce,Mascot,36.3420191206668,-119.5921514338543,36.34224272,-119.59239823,SUBSTATION,Operational
sce,Marymount,33.74733200407771,-118.38848000082,33.74716918,-118.38896779,SUBSTATION,Operational
sce,Marion,33.81745999970494,-118.02681000307484,33.81769788,-118.02717373,SUBSTATION,Operational
sce,Marine,34.0072963626934,-118.46621116692296,34.00697792,-118.46567801,SUBSTATION,Operational
sce,Maraschino,33.92552894082836,-116.98765654041124,33.92600902,-116.98744638,SUBSTATION,Operational
