run,season,fips_int,county_name,control_mwh,method_mwh,delta_mwh
genx__reedsco__prox__a0__monthhour,Summer,6033,Lake,9883.7,4409.5,-5474.2
genx__reedsco__prox__a0__monthhour,Summer,6035,Lassen,8973.9,1161.7,-7812.2
genx__reedsco__prox__a0__monthhour,Summer,6037,Los Angeles,1109060.5,944684.4,-164376.1
genx__reedsco__prox__a0__monthhour,Summer,6039,Madera,15111.7,21215.6,6103.9
genx__reedsco__prox__a0__monthhour,Summer,6041,Marin,34418.8,17314.7,-17104.1
genx__reedsco__prox__a0__monthhour,Summer,6043,Mariposa,1649.0,1585.6,-63.4
genx__reedsco__prox__a0__monthhour,Summer,6045,Mendocino,12502.3,5305.4,-7196.9
genx__reedsco__prox__a0__monthhour,Summer,6047,Merced,27528.4,40909.1,13380.7
genx__reedsco__prox__a0__monthhour,Summer,6049,Modoc,2986.3,3944.9,958.6
genx__reedsco__prox__a0__monthhour,Summer,6051,Mono,1871.7,812.3,-1059.4
genx__reedsco__prox__a0__monthhour,Summer,6053,Monterey,42126.5,32820.3,-9306.2
genx__reedsco__prox__a0__monthhour,Summer,6055,Napa,19474.9,18151.5,-1323.4
genx__reedsco__prox__a0__monthhour,Summer,6057,Nevada,4301.7,9300.6,4998.9
genx__reedsco__prox__a0__monthhour,Summer,6059,Orange,299022.7,347048.0,48025.3
genx__reedsco__prox__a0__monthhour,Summer,6061,Placer,43474.9,49768.2,6293.3
genx__reedsco__prox__a0__monthhour,Summer,6063,Plumas,4658.8,1936.0,-2722.8
genx__reedsco__prox__a0__monthhour,Summer,6065,Riverside,167244.9,177959.4,10714.5
genx__reedsco__prox__a0__monthhour,Summer,6067,Sacramento,127410.0,133027.2,5617.2
genx__reedsco__prox__a0__monthhour,Summer,6069,San Benito,2711.8,5817.1,3105.3
genx__reedsco__prox__a0__monthhour,Summer,6071,San Bernardino,207922.2,413632.8,205710.6
genx__reedsco__prox__a0__monthhour,Summer,6073,San Diego,348023.9,580359.6,232335.7
genx__reedsco__prox__a0__monthhour,Summer,6075,San Francisco,77557.3,57726.9,-19830.4
genx__reedsco__prox__a0__monthhour,Summer,6077,San Joaquin,133261.7,86854.8,-46406.9
genx__reedsco__prox__a0__monthhour,Summer,6079,San Luis Obispo,31854.9,25285.2,-6569.7
genx__reedsco__prox__a0__monthhour,Summer,6081,San Mateo,101013.5,74924.2,-26089.3
genx__reedsco__prox__a0__monthhour,Summer,6083,Santa Barbara,53580.8,41489.5,-12091.3
genx__reedsco__prox__a0__monthhour,Summer,6085,Santa Clara,267076.4,225116.0,-41960.4
genx__reedsco__prox__a0__monthhour,Summer,6087,Santa Cruz,31499.7,13924.1,-17575.6
genx__reedsco__prox__a0__monthhour,Summer,6089,Shasta,14225.7,20361.2,6135.5
genx__reedsco__prox__a0__monthhour,Summer,6091,Sierra,1740.6,1128.9,-611.7
genx__reedsco__prox__a0__monthhour,Summer,6093,Siskiyou,10491.7,8097.5,-2394.2
genx__reedsco__prox__a0__monthhour,Summer,6095,Solano,62178.9,50261.0,-11917.9
genx__reedsco__prox__a0__monthhour,Summer,6097,Sonoma,55503.9,26418.6,-29085.3
genx__reedsco__prox__a0__monthhour,Summer,6099,Stanislaus,80837.7,68964.9,-11872.8
genx__reedsco__prox__a0__monthhour,Summer,6101,Sutter,14590.4,9916.5,-4673.9
genx__reedsco__prox__a0__monthhour,Summer,6103,Tehama,7867.3,5418.2,-2449.1
genx__reedsco__prox__a0__monthhour,Summer,6105,Trinity,3298.4,1355.4,-1943.0
genx__reedsco__prox__a0__monthhour,Summer,6107,Tulare,51283.5,78121.6,26838.1
genx__reedsco__prox__a0__monthhour,Summer,6109,Tuolumne,7184.1,5995.8,-1188.3
genx__reedsco__prox__a0__monthhour,Summer,6111,Ventura,103893.5,77834.1,-26059.4
genx__reedsco__prox__a0__monthhour,Summer,6113,Yolo,30696.5,23472.9,-7223.6
genx__reedsco__prox__a0__monthhour,Summer,6115,Yuba,10610.4,8207.2,-2403.2
genx__reedsco__prox__a0__static,Summer,6001,Alameda,219666.6,129547.3,-90119.3
genx__reedsco__prox__a0__static,Summer,6003,Alpine,3456.3,0.0,-3456.3
genx__reedsco__prox__a0__static,Summer,6005,Amador,5828.6,7954.1,2125.5
genx__reedsco__prox__a0__static,Summer,6007,Butte,26692.5,18359.2,-8333.3
genx__reedsco__prox__a0__static,Summer,6009,Calaveras,2090.2,3317.0,1226.8
genx__reedsco__prox__a0__static,Summer,6011,Colusa,4521.4,4804.0,282.6
genx__reedsco__prox__a0__static,Summer,6013,Contra Costa,172406.0,156744.5,-15661.5
genx__reedsco__prox__a0__static,Summer,6017,El Dorado,11545.4,17883.2,6337.8
genx__reedsco__prox__a0__static,Summer,6019,Fresno,107522.1,132335.0,24812.9
genx__reedsco__prox__a0__static,Summer,6021,Glenn,7464.4,4183.5,-3280.9
genx__reedsco__prox__a0__static,Summer,6023,Humboldt,12465.6,10885.6,-1580.0
genx__reedsco__prox__a0__static,Summer,6025,Imperial,18792.8,52437.6,33644.8
genx__reedsco__prox__a0__static,Summer,6027,Inyo,18597.5,919.2,-17678.3
genx__reedsco__prox__a0__static,Summer,6029,Kern,139821.9,139248.9,-573.0
genx__reedsco__prox__a0__static,Summer,6031,Kings,23987.0,19601.4,-4385.6
genx__reedsco__prox__a0__static,Summer,6033,Lake,9883.7,4409.6,-5474.1
genx__reedsco__prox__a0__static,Summer,6035,Lassen,8973.9,1161.5,-7812.4
genx__reedsco__prox__a0__static,Summer,6037,Los Angeles,1109060.5,944674.8,-164385.7
genx__reedsco__prox__a0__static,Summer,6039,Madera,15111.7,21216.2,6104.5
genx__reedsco__prox__a0__static,Summer,6041,Marin,34418.8,17314.3,-17104.5
genx__reedsco__prox__a0__static,Summer,6043,Mariposa,1649.0,1584.8,-64.2
genx__reedsco__prox__a0__static,Summer,6045,Mendocino,12502.3,5305.1,-7197.2
genx__reedsco__prox__a0__static,Summer,6047,Merced,27528.4,40909.5,13381.1
genx__reedsco__prox__a0__static,Summer,6049,Modoc,2986.3,3945.1,958.8
genx__reedsco__prox__a0__static,Summer,6051,Mono,1871.7,812.0,-1059.7
genx__reedsco__prox__a0__static,Summer,6053,Monterey,42126.5,32821.6,-9304.9
genx__reedsco__prox__a0__static,Summer,6055,Napa,19474.9,18152.3,-1322.6
genx__reedsco__prox__a0__static,Summer,6057,Nevada,4301.7,9300.8,4999.1
genx__reedsco__prox__a0__static,Summer,6059,Orange,299022.7,347052.9,48030.2
genx__reedsco__prox__a0__static,Summer,6061,Placer,43474.9,49772.2,6297.3
genx__reedsco__prox__a0__static,Summer,6063,Plumas,4658.8,1936.5,-2722.3
genx__reedsco__prox__a0__static,Summer,6065,Riverside,167244.9,177958.2,10713.3
genx__reedsco__prox__a0__static,Summer,6067,Sacramento,127410.0,133028.5,5618.5
genx__reedsco__prox__a0__static,Summer,6069,San Benito,2711.8,5817.1,3105.3
genx__reedsco__prox__a0__static,Summer,6071,San Bernardino,207922.2,413626.2,205704.0
genx__reedsco__prox__a0__static,Summer,6073,San Diego,348023.9,580363.3,232339.4
genx__reedsco__prox__a0__static,Summer,6075,San Francisco,77557.3,57729.0,-19828.3
genx__reedsco__prox__a0__static,Summer,6077,San Joaquin,133261.7,86851.1,-46410.6
genx__reedsco__prox__a0__static,Summer,6079,San Luis Obispo,31854.9,25286.3,-6568.6
genx__reedsco__prox__a0__static,Summer,6081,San Mateo,101013.5,74923.4,-26090.1
genx__reedsco__prox__a0__static,Summer,6083,Santa Barbara,53580.8,41490.6,-12090.2
genx__reedsco__prox__a0__static,Summer,6085,Santa Clara,267076.4,225117.3,-41959.1
genx__reedsco__prox__a0__static,Summer,6087,Santa Cruz,31499.7,13926.0,-17573.7
genx__reedsco__prox__a0__static,Summer,6089,Shasta,14225.7,20362.6,6136.9
genx__reedsco__prox__a0__static,Summer,6091,Sierra,1740.6,1128.7,-611.9
genx__reedsco__prox__a0__static,Summer,6093,Siskiyou,10491.7,8093.2,-2398.5
genx__reedsco__prox__a0__static,Summer,6095,Solano,62178.9,50259.8,-11919.1
genx__reedsco__prox__a0__static,Summer,6097,Sonoma,55503.9,26419.6,-29084.3
genx__reedsco__prox__a0__static,Summer,6099,Stanislaus,80837.7,68964.6,-11873.1
genx__reedsco__prox__a0__static,Summer,6101,Sutter,14590.4,9916.9,-4673.5
genx__reedsco__prox__a0__static,Summer,6103,Tehama,7867.3,5418.8,-2448.5
genx__reedsco__prox__a0__static,Summer,6105,Trinity,3298.4,1355.3,-1943.1
genx__reedsco__prox__a0__static,Summer,6107,Tulare,51283.5,78121.1,26837.6
genx__reedsco__prox__a0__static,Summer,6109,Tuolumne,7184.1,5997.3,-1186.8
genx__reedsco__prox__a0__static,Summer,6111,Ventura,103893.5,77834.9,-26058.6
genx__reedsco__prox__a0__static,Summer,6113,Yolo,30696.5,23473.5,-7223.0
genx__reedsco__prox__a0__static,Summer,6115,Yuba,10610.4,8207.1,-2403.3
genx__reedsco__prox__aratio__monthhour,Summer,6001,Alameda,219666.6,129515.4,-90151.2
genx__reedsco__prox__aratio__monthhour,Summer,6003,Alpine,3456.3,0.0,-3456.3
genx__reedsco__prox__aratio__monthhour,Summer,6005,Amador,5828.6,7957.1,2128.5
genx__reedsco__prox__aratio__monthhour,Summer,6007,Butte,26692.5,18364.1,-8328.4
genx__reedsco__prox__aratio__monthhour,Summer,6009,Calaveras,2090.2,3316.7,1226.5
genx__reedsco__prox__aratio__monthhour,Summer,6011,Colusa,4521.4,4808.7,287.3
genx__reedsco__prox__aratio__monthhour,Summer,6013,Contra Costa,172406.0,156825.6,-15580.4
genx__reedsco__prox__aratio__monthhour,Summer,6017,El Dorado,11545.4,17880.0,6334.6
genx__reedsco__prox__aratio__monthhour,Summer,6019,Fresno,107522.1,132332.9,24810.8
genx__reedsco__prox__aratio__monthhour,Summer,6021,Glenn,7464.4,4180.2,-3284.2
genx__reedsco__prox__aratio__monthhour,Summer,6023,Humboldt,12465.6,10877.4,-1588.2
genx__reedsco__prox__aratio__monthhour,Summer,6025,Imperial,18792.8,52445.7,33652.9
genx__reedsco__prox__aratio__monthhour,Summer,6027,Inyo,18597.5,922.6,-17674.9
genx__reedsco__prox__aratio__monthhour,Summer,6029,Kern,139821.9,139305.0,-516.9
genx__reedsco__prox__aratio__monthhour,Summer,6031,Kings,23987.0,19595.7,-4391.3
genx__reedsco__prox__aratio__monthhour,Summer,6033,Lake,9883.7,4411.9,-5471.8
genx__reedsco__prox__aratio__monthhour,Summer,6035,Lassen,8973.9,1148.3,-7825.6
genx__reedsco__prox__aratio__monthhour,Summer,6037,Los Angeles,1109060.5,944801.1,-164259.4
genx__reedsco__prox__aratio__monthhour,Summer,6039,Madera,15111.7,21211.0,6099.3
genx__reedsco__prox__aratio__monthhour,Summer,6041,Marin,34418.8,17320.1,-17098.7
genx__reedsco__prox__aratio__monthhour,Summer,6043,Mariposa,1649.0,1584.3,-64.7
genx__reedsco__prox__aratio__monthhour,Summer,6045,Mendocino,12502.3,5313.7,-7188.6
genx__reedsco__prox__aratio__monthhour,Summer,6047,Merced,27528.4,40921.2,13392.8
genx__reedsco__prox__aratio__monthhour,Summer,6049,Modoc,2986.3,3939.6,953.3
genx__reedsco__prox__aratio__monthhour,Summer,6051,Mono,1871.7,808.2,-1063.5
genx__reedsco__prox__aratio__monthhour,Summer,6053,Monterey,42126.5,32815.1,-9311.4
genx__reedsco__prox__aratio__monthhour,Summer,6055,Napa,19474.9,18151.8,-1323.1
genx__reedsco__prox__aratio__monthhour,Summer,6057,Nevada,4301.7,9300.9,4999.2
genx__reedsco__prox__aratio__monthhour,Summer,6059,Orange,299022.7,347054.7,48032.0
genx__reedsco__prox__aratio__monthhour,Summer,6061,Placer,43474.9,49780.4,6305.5
genx__reedsco__prox__aratio__monthhour,Summer,6063,Plumas,4658.8,1929.1,-2729.7
genx__reedsco__prox__aratio__monthhour,Summer,6065,Riverside,167244.9,177938.8,10693.9
genx__reedsco__prox__aratio__monthhour,Summer,6067,Sacramento,127410.0,132885.0,5475.0
genx__reedsco__prox__aratio__monthhour,Summer,6069,San Benito,2711.8,5818.5,3106.7
genx__reedsco__prox__aratio__monthhour,Summer,6071,San Bernardino,207922.2,413605.5,205683.3
genx__reedsco__prox__aratio__monthhour,Summer,6073,San Diego,348023.9,580387.7,232363.8
genx__reedsco__prox__aratio__monthhour,Summer,6075,San Francisco,77557.3,57728.8,-19828.5
genx__reedsco__prox__aratio__monthhour,Summer,6077,San Joaquin,133261.7,86816.9,-46444.8
genx__reedsco__prox__aratio__monthhour,Summer,6079,San Luis Obispo,31854.9,25281.5,-6573.4
genx__reedsco__prox__aratio__monthhour,Summer,6081,San Mateo,101013.5,74933.9,-26079.6
genx__reedsco__prox__aratio__monthhour,Summer,6083,Santa Barbara,53580.8,41479.0,-12101.8
genx__reedsco__prox__aratio__monthhour,Summer,6085,Santa Clara,267076.4,225094.8,-41981.6
genx__reedsco__prox__aratio__monthhour,Summer,6087,Santa Cruz,31499.7,13933.2,-17566.5
genx__reedsco__prox__aratio__monthhour,Summer,6089,Shasta,14225.7,20378.0,6152.3
genx__reedsco__prox__aratio__monthhour,Summer,6091,Sierra,1740.6,1129.2,-611.4
genx__reedsco__prox__aratio__monthhour,Summer,6093,Siskiyou,10491.7,8092.9,-2398.8
genx__reedsco__prox__aratio__monthhour,Summer,6095,Solano,62178.9,50238.1,-11940.8
genx__reedsco__prox__aratio__monthhour,Summer,6097,Sonoma,55503.9,26410.9,-29093.0
genx__reedsco__prox__aratio__monthhour,Summer,6099,Stanislaus,80837.7,68966.6,-11871.1
genx__reedsco__prox__aratio__monthhour,Summer,6101,Sutter,14590.4,9925.8,-4664.6
genx__reedsco__prox__aratio__monthhour,Summer,6103,Tehama,7867.3,5422.4,-2444.9
genx__reedsco__prox__aratio__monthhour,Summer,6105,Trinity,3298.4,1356.6,-1941.8
genx__reedsco__prox__aratio__monthhour,Summer,6107,Tulare,51283.5,78113.0,26829.5
genx__reedsco__prox__aratio__monthhour,Summer,6109,Tuolumne,7184.1,6010.3,-1173.8
genx__reedsco__prox__aratio__monthhour,Summer,6111,Ventura,103893.5,77818.7,-26074.8
genx__reedsco__prox__aratio__monthhour,Summer,6113,Yolo,30696.5,23468.4,-7228.1
genx__reedsco__prox__aratio__monthhour,Summer,6115,Yuba,10610.4,8207.1,-2403.3
genx__reedsco__prox__aratio__static,Summer,6001,Alameda,219666.6,129519.8,-90146.8
genx__reedsco__prox__aratio__static,Summer,6003,Alpine,3456.3,0.0,-3456.3
genx__reedsco__prox__aratio__static,Summer,6005,Amador,5828.6,7957.1,2128.5
genx__reedsco__prox__aratio__static,Summer,6007,Butte,26692.5,18367.3,-8325.2
genx__reedsco__prox__aratio__static,Summer,6009,Calaveras,2090.2,3316.7,1226.5
genx__reedsco__prox__aratio__static,Summer,6011,Colusa,4521.4,4808.8,287.4
genx__reedsco__prox__aratio__static,Summer,6013,Contra Costa,172406.0,156824.6,-15581.4
genx__reedsco__prox__aratio__static,Summer,6017,El Dorado,11545.4,17880.3,6334.9
genx__reedsco__prox__aratio__static,Summer,6019,Fresno,107522.1,132329.5,24807.4
genx__reedsco__prox__aratio__static,Summer,6021,Glenn,7464.4,4179.8,-3284.6
genx__reedsco__prox__aratio__static,Summer,6023,Humboldt,12465.6,10874.4,-1591.2
genx__reedsco__prox__aratio__static,Summer,6025,Imperial,18792.8,52445.9,33653.1
genx__reedsco__prox__aratio__static,Summer,6027,Inyo,18597.5,919.4,-17678.1
genx__reedsco__prox__aratio__static,Summer,6029,Kern,139821.9,139303.5,-518.4
genx__reedsco__prox__aratio__static,Summer,6031,Kings,23987.0,19599.9,-4387.1
genx__reedsco__prox__aratio__static,Summer,6033,Lake,9883.7,4412.2,-5471.5
genx__reedsco__prox__aratio__static,Summer,6035,Lassen,8973.9,1147.2,-7826.7
genx__reedsco__prox__aratio__static,Summer,6037,Los Angeles,1109060.5,944801.7,-164258.8
genx__reedsco__prox__aratio__static,Summer,6039,Madera,15111.7,21209.7,6098.0
genx__reedsco__prox__aratio__static,Summer,6041,Marin,34418.8,17318.0,-17100.8
genx__reedsco__prox__aratio__static,Summer,6043,Mariposa,1649.0,1583.4,-65.6
genx__reedsco__prox__aratio__static,Summer,6045,Mendocino,12502.3,5311.9,-7190.4
genx__reedsco__prox__aratio__static,Summer,6047,Merced,27528.4,40921.0,13392.6
genx__reedsco__prox__aratio__static,Summer,6049,Modoc,2986.3,3939.6,953.3
genx__reedsco__prox__aratio__static,Summer,6051,Mono,1871.7,808.2,-1063.5
genx__reedsco__prox__aratio__static,Summer,6053,Monterey,42126.5,32815.3,-9311.2
genx__reedsco__prox__aratio__static,Summer,6055,Napa,19474.9,18151.8,-1323.1
genx__reedsco__prox__aratio__static,Summer,6057,Nevada,4301.7,9298.0,4996.3
genx__reedsco__prox__aratio__static,Summer,6059,Orange,299022.7,347054.7,48032.0
genx__reedsco__prox__aratio__static,Summer,6061,Placer,43474.9,49785.3,6310.4
genx__reedsco__prox__aratio__static,Summer,6063,Plumas,4658.8,1931.2,-2727.6
genx__reedsco__prox__aratio__static,Summer,6065,Riverside,167244.9,177931.8,10686.9
genx__reedsco__prox__aratio__static,Summer,6067,Sacramento,127410.0,132889.6,5479.6
genx__reedsco__prox__aratio__static,Summer,6069,San Benito,2711.8,5818.5,3106.7
genx__reedsco__prox__aratio__static,Summer,6071,San Bernardino,207922.2,413599.8,205677.6
genx__reedsco__prox__aratio__static,Summer,6073,San Diego,348023.9,580385.6,232361.7
genx__reedsco__prox__aratio__static,Summer,6075,San Francisco,77557.3,57729.2,-19828.1
genx__reedsco__prox__aratio__static,Summer,6077,San Joaquin,133261.7,86817.7,-46444.0
genx__reedsco__prox__aratio__static,Summer,6079,San Luis Obispo,31854.9,25280.0,-6574.9
genx__reedsco__prox__aratio__static,Summer,6081,San Mateo,101013.5,74937.4,-26076.1
genx__reedsco__prox__aratio__static,Summer,6083,Santa Barbara,53580.8,41477.6,-12103.2
genx__reedsco__prox__aratio__static,Summer,6085,Santa Clara,267076.4,225094.4,-41982.0
genx__reedsco__prox__aratio__static,Summer,6087,Santa Cruz,31499.7,13934.4,-17565.3
genx__reedsco__prox__aratio__static,Summer,6089,Shasta,14225.7,20378.3,6152.6
genx__reedsco__prox__aratio__static,Summer,6091,Sierra,1740.6,1129.2,-611.4
genx__reedsco__prox__aratio__static,Summer,6093,Siskiyou,10491.7,8096.5,-2395.2
genx__reedsco__prox__aratio__static,Summer,6095,Solano,62178.9,50237.2,-11941.7
genx__reedsco__prox__aratio__static,Summer,6097,Sonoma,55503.9,26413.3,-29090.6
genx__reedsco__prox__aratio__static,Summer,6099,Stanislaus,80837.7,68963.9,-11873.8
genx__reedsco__prox__aratio__static,Summer,6101,Sutter,14590.4,9928.5,-4661.9
genx__reedsco__prox__aratio__static,Summer,6103,Tehama,7867.3,5422.5,-2444.8
genx__reedsco__prox__aratio__static,Summer,6105,Trinity,3298.4,1357.0,-1941.4
genx__reedsco__prox__aratio__static,Summer,6107,Tulare,51283.5,78116.2,26832.7
genx__reedsco__prox__aratio__static,Summer,6109,Tuolumne,7184.1,6010.7,-1173.4
genx__reedsco__prox__aratio__static,Summer,6111,Ventura,103893.5,77818.7,-26074.8
genx__reedsco__prox__aratio__static,Summer,6113,Yolo,30696.5,23467.4,-7229.1
genx__reedsco__prox__aratio__static,Summer,6115,Yuba,10610.4,8208.5,-2401.9
genx__stoch__catch__w2-mean__monthhour,Summer,6001,Alameda,219666.6,199110.1,-20556.5
genx__stoch__catch__w2-mean__monthhour,Summer,6003,Alpine,3456.3,54.0,-3402.3
genx__stoch__catch__w2-mean__monthhour,Summer,6005,Amador,5828.6,6133.2,304.6
genx__stoch__catch__w2-mean__monthhour,Summer,6007,Butte,26692.5,33641.7,6949.2
genx__stoch__catch__w2-mean__monthhour,Summer,6009,Calaveras,2090.2,4272.3,2182.1
genx__stoch__catch__w2-mean__monthhour,Summer,6011,Colusa,4521.4,7306.6,2785.2
genx__stoch__catch__w2-mean__monthhour,Summer,6013,Contra Costa,172406.0,128359.2,-44046.8
genx__stoch__catch__w2-mean__monthhour,Summer,6017,El Dorado,11545.4,13888.0,2342.6
genx__stoch__catch__w2-mean__monthhour,Summer,6019,Fresno,107522.1,207903.3,100381.2
genx__stoch__catch__w2-mean__monthhour,Summer,6021,Glenn,7464.4,6802.7,-661.7
genx__stoch__catch__w2-mean__monthhour,Summer,6023,Humboldt,12465.6,12546.9,81.3
genx__stoch__catch__w2-mean__monthhour,Summer,6025,Imperial,18792.8,2596.2,-16196.6
genx__stoch__catch__w2-mean__monthhour,Summer,6027,Inyo,18597.5,1566.1,-17031.4
genx__stoch__catch__w2-mean__monthhour,Summer,6029,Kern,139821.9,169876.3,30054.4
genx__stoch__catch__w2-mean__monthhour,Summer,6031,Kings,23987.0,27807.1,3820.1
genx__stoch__catch__w2-mean__monthhour,Summer,6033,Lake,9883.7,7749.7,-2134.0
genx__stoch__catch__w2-mean__monthhour,Summer,6035,Lassen,8973.9,731.8,-8242.1
genx__stoch__catch__w2-mean__monthhour,Summer,6037,Los Angeles,1109060.5,803311.1,-305749.4
genx__stoch__catch__w2-mean__monthhour,Summer,6039,Madera,15111.7,40103.6,24991.9
genx__stoch__catch__w2-mean__monthhour,Summer,6041,Marin,34418.8,23332.1,-11086.7
genx__stoch__catch__w2-mean__monthhour,Summer,6043,Mariposa,1649.0,2197.0,548.0
genx__stoch__catch__w2-mean__monthhour,Summer,6045,Mendocino,12502.3,8704.4,-3797.9
genx__stoch__catch__w2-mean__monthhour,Summer,6047,Merced,27528.4,36286.7,8758.3
genx__stoch__catch__w2-mean__monthhour,Summer,6049,Modoc,2986.3,413.0,-2573.3
genx__stoch__catch__w2-mean__monthhour,Summer,6051,Mono,1871.7,3712.5,1840.8
genx__stoch__catch__w2-mean__monthhour,Summer,6053,Monterey,42126.5,45291.3,3164.8
genx__stoch__catch__w2-mean__monthhour,Summer,6055,Napa,19474.9,20897.8,1422.9
genx__stoch__catch__w2-mean__monthhour,Summer,6057,Nevada,4301.7,8882.8,4581.1
genx__stoch__catch__w2-mean__monthhour,Summer,6059,Orange,299022.7,404520.1,105497.4
genx__stoch__catch__w2-mean__monthhour,Summer,6061,Placer,43474.9,27344.0,-16130.9
genx__stoch__catch__w2-mean__monthhour,Summer,6063,Plumas,4658.8,1449.2,-3209.6
genx__stoch__catch__w2-mean__monthhour,Summer,6065,Riverside,167244.9,346585.0,179340.1
genx__stoch__catch__w2-mean__monthhour,Summer,6067,Sacramento,127410.0,26979.6,-100430.4
genx__stoch__catch__w2-mean__monthhour,Summer,6069,San Benito,2711.8,8282.3,5570.5
genx__stoch__catch__w2-mean__monthhour,Summer,6071,San Bernardino,207922.2,391002.2,183080.0
genx__stoch__catch__w2-mean__monthhour,Summer,6073,San Diego,348023.9,426884.6,78860.7
genx__stoch__catch__w2-mean__monthhour,Summer,6075,San Francisco,77557.3,4519.6,-73037.7
genx__stoch__catch__w2-mean__monthhour,Summer,6077,San Joaquin,133261.7,97694.5,-35567.2
genx__stoch__catch__w2-mean__monthhour,Summer,6079,San Luis Obispo,31854.9,31444.6,-410.3
genx__stoch__catch__w2-mean__monthhour,Summer,6081,San Mateo,101013.5,85343.3,-15670.2
genx__stoch__catch__w2-mean__monthhour,Summer,6083,Santa Barbara,53580.8,51127.9,-2452.9
