bus_i,kV,Type,Import,Lat,Lon,nearest_basin_name,nearest_basin_owner,nearest_basin_type,nearest_basin_lat,nearest_basin_lon,dist_km,matched
8617,230,Substation,' ',35.00890637,-120.4531634,Mesa,pge,SUBSTATION,35.00886455676995,-120.45319888309312,0.005662211057880615,True
8618,115,Substation,' ',35.00881883,-120.4532025,Mesa,pge,SUBSTATION,35.00886455676995,-120.45319888309312,0.005095244389615194,True
8621,66,Substation,' ',33.92646362,-118.3096525,Imperial Terminal Tower,ladwp,SUBSTATION,33.92644736160605,-118.30963939700548,0.002174825089173691,True
8622,115,Substation,' ',33.92648364,-118.3096682,Imperial Terminal Tower,ladwp,SUBSTATION,33.92644736160605,-118.30963939700548,0.004830653634308463,True
8623,230,Substation,' ',38.44917123,-120.4923149,Tiger Creek,pge,SUBSTATION,38.449175243866094,-120.49227690773776,0.0033384654304842516,True
8624,66,Substation,' ',38.44916405,-120.4922447,Tiger Creek,pge,SUBSTATION,38.449175243866094,-120.49227690773776,0.0030685438564732963,True
8625,115,Substation,' ',38.44916049,-120.4922426,Tiger Creek,pge,SUBSTATION,38.449175243866094,-120.49227690773776,0.003408428884017413,True
8628,230,Substation,' ',34.28094947,-118.9029903,Moorpark,sce,SUBSTATION,34.28092761383576,-118.90300661856487,0.0028555773013385854,True
8629,66,Substation,' ',34.28089975,-118.9029754,Moorpark,sce,SUBSTATION,34.28092761383576,-118.90300661856487,0.004222186028498225,True
8632,230,Substation,' ',39.45432184,-121.5176791,Palermo,pge,SUBSTATION,39.45434305228144,-121.51766154413596,0.0027991777056818176,True
8633,115,Substation,' ',39.4543164,-121.517684,Palermo,pge,SUBSTATION,39.45434305228144,-121.51766154413596,0.0035355453806817597,True
8638,66,Substation,' ',37.9162045,-122.3022292,El Cerrito Station G,pge,SUBSTATION,37.9162522425779,-122.30222220257755,0.005344102518106287,True
8639,115,Substation,' ',37.91622278,-122.3022692,El Cerrito Station G,pge,SUBSTATION,37.9162522425779,-122.30222220257755,0.005265907827569608,True
8640,230,Substation,' ',32.81590355,-117.0885222,Elliott,sdge,SUBSTATION,32.81593335004344,-117.08849167454088,0.004372343351901381,True
8641,66,Substation,' ',32.81597238,-117.0885274,Elliott,sdge,SUBSTATION,32.81593335004344,-117.08849167454088,0.0054754807089062284,True
8646,230,Substation,' ',37.58304641,-122.3187042,San Mateo,pge,SUBSTATION,37.58307460925212,-122.31866392138384,0.0047359880686084575,True
8647,66,Substation,' ',37.58310442,-122.3186317,San Mateo,pge,SUBSTATION,37.58307460925212,-122.31866392138384,0.004364581257861645,True
8648,115,Substation,' ',37.58302613,-122.3187099,San Mateo,pge,SUBSTATION,37.58307460925212,-122.31866392138384,0.006743465304454581,True
8651,230,Substation,' ',38.65715308,-121.1324092,Lake,smud,SUBSTATION,38.65712772151721,-121.13241707606647,0.0029014847903139013,True
8652,115,Substation,' ',38.65711911,-121.1323839,Lake,smud,SUBSTATION,38.65712772151721,-121.13241707606647,0.0030357181121857023,True
8653,66,Substation,' ',37.45755591,-121.9212843,Dixon Landing,pge,SUBSTATION,37.45755414227556,-121.92127798956194,0.0005906685713675192,True
8654,115,Substation,' ',37.45752676,-121.9213194,Dixon Landing,pge,SUBSTATION,37.45755414227556,-121.92127798956194,0.004757197916654471,True
8657,230,Substation,' ',34.15782472,-118.2801985,Air Way (Glendale),ladwp,SUBSTATION,34.15779192190894,-118.2801913349289,0.003706092830782023,True
8658,66,Substation,' ',34.15776976,-118.280179,Air Way (Glendale),ladwp,SUBSTATION,34.15779192190894,-118.2801913349289,0.0027130988252571688,True
8659,230,Substation,' ',38.24787405,-122.2679095,Tulucay,pge,SUBSTATION,38.24782902083961,-122.26794898800048,0.006079565875974465,True
8660,66,Substation,' ',38.24781104,-122.2679742,Tulucay,pge,SUBSTATION,38.24782902083961,-122.26794898800048,0.002974024149496273,True
8661,66,Substation,' ',38.58951476,-121.5448685,West Sacramento,pge,SUBSTATION,38.58951498035394,-121.54490113999591,0.002836972061298283,True
8662,115,Substation,' ',38.58953223,-121.5449386,West Sacramento,pge,SUBSTATION,38.58951498035394,-121.54490113999591,0.0037787802579488587,True
8663,230,Substation,' ',34.29373966,-114.1724425,Whipple,sce,,34.29378300611694,-114.17246949328784,0.005420350627149813,True
8664,66,Substation,' ',34.29381921,-114.1724881,Whipple,sce,,34.29378300611694,-114.17246949328784,0.004373542339546647,True
8667,66,Substation,' ',32.7810311,-115.5778831,Dahlia,iid,SUBSTATION,32.7810584797539,-115.57783373144532,0.005529007652437856,True
8668,115,Substation,' ',32.78108706,-115.5777981,Dahlia,iid,SUBSTATION,32.7810584797539,-115.57783373144532,0.004603860702352307,True
8669,66,Substation,' ',35.59266833,-118.9590675,Vedder,other,SUBSTATION,35.59266231240573,-118.95904863752534,0.001832123149134378,True
8670,115,Substation,' ',35.5926818,-118.9590414,Vedder,other,SUBSTATION,35.59266231240573,-118.95904863752534,0.00226358565614559,True
8671,230,Substation,' ',39.33097077,-121.1914929,Colgate,pge,SUBSTATION,39.33096778898454,-121.19150473735888,0.0010707205956998556,True
8672,66,Substation,' ',39.330918,-121.1914985,Colgate,pge,SUBSTATION,39.33096778898454,-121.19150473735888,0.005562213867316708,True
8673,230,Substation,' ',38.1176994,-121.1605966,Lockeford,pge,SUBSTATION,38.117748085853535,-121.1605601257086,0.006284007876237606,True
8674,66,Substation,' ',38.11776038,-121.160554,Lockeford,pge,SUBSTATION,38.117748085853535,-121.1605601257086,0.001468330158137688,True
8675,115,Substation,' ',38.11769914,-121.1605893,Lockeford,pge,SUBSTATION,38.117748085853535,-121.1605601257086,0.006011238366222403,True
8680,230,Substation,' ',35.04377294,-118.2764293,Westwind,sce,SUBSTATION,35.04379964692466,-118.27639075373835,0.004597058195143635,True
8681,66,Substation,' ',35.04376668,-118.2764183,Westwind,sce,SUBSTATION,35.04379964692466,-118.27639075373835,0.004441444983462895,True
8684,230,Substation,' ',38.70751704,-121.161118,Folsom,wapa,SUBSTATION,38.70747042422644,-121.16114415130548,0.005658370491010154,True
8685,115,Substation,' ',38.70745141,-121.1610947,Folsom,wapa,SUBSTATION,38.70747042422644,-121.16114415130548,0.004783544518761905,True
8688,230,Substation,' ',34.06713747,-118.2261373,Station A (St. John),ladwp,SUBSTATION,34.067102266986005,-118.22611959695432,0.0042404662997807515,True
8689,66,Substation,' ',34.06705972,-118.2261318,Station A (St. John),ladwp,SUBSTATION,34.067102266986005,-118.22611959695432,0.004862707590231228,True
8690,66,Substation,' ',35.57824487,-119.5442403,North Generator,pge,SUBSTATION,35.57820273141215,-119.54425997739465,0.005012154241142432,True
8691,115,Substation,' ',35.57817465,-119.5442801,North Generator,pge,SUBSTATION,35.57820273141215,-119.54425997739465,0.003614120831604044,True
8692,66,Substation,' ',36.95191401,-121.7602529,Green Valley,pge,SUBSTATION,36.95194003570028,-121.76029691983965,0.004865753687783413,True
8693,115,Substation,' ',36.95196933,-121.7603222,Green Valley,pge,SUBSTATION,36.95194003570028,-121.76029691983965,0.003956871625831788,True
8694,230,Substation,' ',38.50839452,-121.4376099,Wire-48Th,smud,SUBSTATION,38.508394807893225,-121.43765682456728,0.00408312189999102,True
8695,66,Substation,' ',38.50837589,-121.4376332,Wire-48Th,smud,SUBSTATION,38.508394807893225,-121.43765682456728,0.0029411889292510905,True
8702,230,Substation,' ',40.80747176,-121.9358253,Round Mt.,pge,SUBSTATION,40.80747896449215,-121.93581580541282,0.001131520531898406,True
8703,500,Substation,' ',40.80750267,-121.9358596,Round Mt.,pge,SUBSTATION,40.80747896449215,-121.93581580541282,0.0045314860393562886,True
8704,230,Substation,' ',38.4011652,-121.9207885,Vaca-Dixon & Gc Yard,pge,SUBSTATION,38.40116764046183,-121.92078581127718,0.00035851917813079436,True
8705,66,Substation,' ',38.40115074,-121.9207975,Vaca-Dixon & Gc Yard,pge,SUBSTATION,38.40116764046183,-121.92078581127718,0.002137533830022191,True
8706,115,Substation,' ',38.40111887,-121.92076,Vaca-Dixon & Gc Yard,pge,SUBSTATION,38.40116764046183,-121.92078581127718,0.005870968094214862,True
8711,66,Substation,' ',36.42965585,-121.3324869,Soledad,pge,SUBSTATION,36.4296388113508,-121.33249626729054,0.0020716867346152277,True
8712,115,Substation,' ',36.42967611,-121.3325053,Soledad,pge,SUBSTATION,36.4296388113508,-121.33249626729054,0.004225417729141089,True
8715,66,Substation,' ',38.00283792,-122.2083731,Christie,pge,SUBSTATION,38.00286201856196,-122.20836799669176,0.002716689330583808,True
8716,115,Substation,' ',38.0028542,-122.208412,Christie,pge,SUBSTATION,38.00286201856196,-122.20836799669176,0.003952345997335568,True
8719,66,Substation,' ',35.70007801,-117.3987748,Searles,sce,SUBSTATION,35.700123543188056,-117.3987485581922,0.005590140862291038,True
8720,115,Substation,' ',35.70010308,-117.3987834,Searles,sce,SUBSTATION,35.700123543188056,-117.3987485581922,0.0038827831510757976,True
8721,230,Substation,' ',37.32640152,-122.0753827,Monta Vista (Upper),pge,SUBSTATION,37.32640766491489,-122.07542609827172,0.0038977011399689457,True
8722,66,Substation,' ',37.32638893,-122.0754593,Monta Vista (Upper),pge,SUBSTATION,37.32640766491489,-122.07542609827172,0.0035997856460013057,True
8723,115,Substation,' ',37.32641515,-122.0753798,Monta Vista (Upper),pge,SUBSTATION,37.32640766491489,-122.07542609827172,0.004177515837244502,True
8724,230,Substation,' ',34.29329752,-114.1422911,Parker,wapa,,34.29329166242863,-114.14226112428452,0.0028297080154773193,True
8725,66,Substation,' ',34.29328846,-114.1422158,Parker,wapa,,34.29329166242863,-114.14226112428452,0.00417892728294169,True
8726,115,Substation,' ',34.29328317,-114.1423012,Parker,wapa,,34.29329166242863,-114.14226112428452,0.0038007453224427187,True
8727,230,Substation,' ',32.61511768,-117.0949415,South Bay,sdge,SUBSTATION,32.61514850638519,-117.0949234152615,0.003823406485637702,True
8728,66,Substation,' ',32.61518937,-117.0948944,South Bay,sdge,SUBSTATION,32.61514850638519,-117.0949234152615,0.005294490882737932,True
8729,115,Substation,' ',32.61517797,-117.0949084,South Bay,sdge,SUBSTATION,32.61514850638519,-117.0949234152615,0.0035652913582219416,True
8730,230,Substation,' ',33.93170701,-118.4258922,Hyperion,ladwp,SUBSTATION,33.93169039805566,-118.42592952662255,0.003907832730606806,True
8731,66,Substation,' ',33.9317079,-118.4259472,Hyperion,ladwp,SUBSTATION,33.93169039805566,-118.42592952662255,0.002538902134990815,True
8732,115,Substation,' ',33.93164154,-118.4258892,Hyperion,ladwp,SUBSTATION,33.93169039805566,-118.42592952662255,0.006584603354498898,True
8739,230,Substation,' ',37.22439742,-121.7419328,Metcalf 1,pge,SUBSTATION,37.22438647477061,-121.74191085622988,0.002292642695715304,True
8740,115,Substation,' ',37.22442234,-121.7419435,Metcalf 1,pge,SUBSTATION,37.22438647477061,-121.74191085622988,0.004925279985516083,True
8741,230,Substation,' ',38.935181,-121.4668864,Rio Oso,pge,SUBSTATION,38.93517895362423,-121.46684295367594,0.0037647206108675636,True
8742,66,Substation,' ',38.93519013,-121.4668926,Rio Oso,pge,SUBSTATION,38.93517895362423,-121.46684295367594,0.00447031641087374,True
8743,115,Substation,' ',38.93513981,-121.4668323,Rio Oso,pge,SUBSTATION,38.93517895362423,-121.46684295367594,0.004449045618268397,True
8744,66,Substation,' ',36.59820852,-121.8530391,Del Monte,pge,SUBSTATION,36.59823782593487,-121.8530361578862,0.003269238684247368,True
8745,115,Substation,' ',36.59819644,-121.8530802,Del Monte,pge,SUBSTATION,36.59823782593487,-121.8530361578862,0.0060527494384196,True
8752,230,Substation,' ',33.12096162,-117.1172519,Calpeak Power Enterprise 7,sdge,SUBSTATION,33.120941666788426,-117.11726944462974,0.0027553984295093053,True
8753,66,Substation,' ',33.12091339,-117.1173133,Calpeak Power Enterprise 7,sdge,SUBSTATION,33.120941666788426,-117.11726944462974,0.005154276094372577,True
8754,500,Substation,' ',38.40522235,-121.9181383,Calpeak Power Vaca Dixon 1,pge,SUBSTATION,38.40518842401202,-121.9181113738112,0.004442509085372657,True
8755,66,Substation,' ',38.40519523,-121.9181347,Calpeak Power Vaca Dixon 1,pge,SUBSTATION,38.40518842401202,-121.9181113738112,0.002168880150462012,True
8756,115,Substation,' ',38.40516442,-121.9180629,Calpeak Power Vaca Dixon 1,pge,SUBSTATION,38.40518842401202,-121.9181113738112,0.00499650205661619,True
8757,230,Substation,' ',32.6782604,-116.9829554,Miguel,sdge,SUBSTATION,32.67829632849509,-116.9829865917867,0.004948063513805781,True
8758,500,Substation,' ',32.67831021,-116.9829426,Miguel,sdge,SUBSTATION,32.67829632849509,-116.9829865917867,0.004397208159707466,True
8759,66,Substation,' ',32.67830054,-116.9829894,Miguel,sdge,SUBSTATION,32.67829632849509,-116.9829865917867,0.0005370142615619218,True
8760,115,Substation,' ',32.67825697,-116.982985,Miguel,sdge,SUBSTATION,32.67829632849509,-116.9829865917867,0.004379000050802938,True
8761,230,Substation,' ',34.48592872,-118.1185145,Vincent,sce,SUBSTATION,34.48596596632423,-118.11848076366482,0.005168538163201525,True
8762,500,Substation,' ',34.48598213,-118.118475,Vincent,sce,SUBSTATION,34.48596596632423,-118.11848076366482,0.0018733437451534992,True
8763,66,Substation,' ',40.65224465,-122.3341835,Cascade,pge,SUBSTATION,40.6521977312861,-122.33420112618268,0.005424890393823855,True
8764,115,Substation,' ',40.65224065,-122.3342342,Cascade,pge,SUBSTATION,40.6521977312861,-122.33420112618268,0.0055281251011097265,True
8765,66,Substation,' ',36.88672556,-120.6549209,Oro Loma,pge,SUBSTATION,36.886750573285184,-120.65491603381926,0.0028148195053957674,True
8766,115,Substation,' ',36.88678244,-120.6549626,Oro Loma,pge,SUBSTATION,36.886750573285184,-120.65491603381926,0.005450430572029807,True
8767,66,Substation,' ',33.61126719,-114.6805,Blythe Walc,other,SUBSTATION,33.611258372170305,-114.68047736725188,0.002313903835219792,True
8768,115,Substation,' ',33.61123182,-114.6804928,Blythe Walc,other,SUBSTATION,33.611258372170305,-114.68047736725188,0.003280168819674141,True
8769,66,Substation,' ',37.33627258,-118.4808665,Control,sce,SUBSTATION,37.3363200113634,-118.48088546363286,0.005534194854324387,True
8770,115,Substation,' ',37.33631044,-118.4808509,Control,sce,SUBSTATION,37.3363200113634,-118.48088546363286,0.003235802612824014,True
8771,66,Substation,' ',40.94012133,-122.4309918,Dog Creek,pacificorp,SUBSTATION,40.94013301225021,-122.4310079579032,0.001878672820731534,True
8772,115,Substation,' ',40.94011893,-122.4310412,Dog Creek,pacificorp,SUBSTATION,40.94013301225021,-122.4310079579032,0.003201308194109088,True
8773,66,Substation,' ',33.77298576,-118.2399988,Station 119,ladwp,SUBSTATION,33.77295008350205,-118.2400019503168,0.003977717857344446,True
8774,115,Substation,' ',33.77298297,-118.2400074,Station 119,ladwp,SUBSTATION,33.77295008350205,-118.2400019503168,0.0036913415438227055,True
8775,230,Substation,' ',38.58812471,-121.4742515,North City,smud,SUBSTATION,38.58812502039554,-121.47427550795938,0.002086948923517442,True
8776,66,Substation,' ',38.58809802,-121.4742531,North City,smud,SUBSTATION,38.58812502039554,-121.47427550795938,0.003578685445471476,True
8777,115,Substation,' ',38.58810274,-121.4743057,North City,smud,SUBSTATION,38.58812502039554,-121.47427550795938,0.0036088833434727192,True
8778,230,Substation,' ',37.49291926,-122.1379289,Ravenswood,pge,SUBSTATION,37.49296812408314,-122.13794615040464,0.005642560752683588,True
8779,115,Substation,' ',37.49299496,-122.1379112,Ravenswood,pge,SUBSTATION,37.49296812408314,-122.13794615040464,0.004290963190033174,True
8780,230,Substation,' ',37.69333978,-121.6950855,Lawrence Livermore,wapa,SUBSTATION,37.69332544196518,-121.69508720747534,0.001601379740469264,True
8781,115,Substation,' ',37.69328365,-121.6950968,Lawrence Livermore,wapa,SUBSTATION,37.69332544196518,-121.69508720747534,0.004723081307310726,True
8782,230,Substation,' ',34.10944715,-118.2544033,Station G (Atwater),ladwp,SUBSTATION,34.10941811317132,-118.25442982220407,0.004048104232223642,True
8783,66,Substation,' ',34.10942599,-118.2544145,Station G (Atwater),ladwp,SUBSTATION,34.10941811317132,-118.25442982220407,0.0016604442911609858,True
8788,230,Substation,' ',37.51696477,-121.2311782,Westley,other,SUBSTATION,37.51694302851554,-121.23113632793871,0.0044139141181491395,True
8789,115,Substation,' ',37.51692296,-121.2311406,Westley,other,SUBSTATION,37.51694302851554,-121.23113632793871,0.0022631026461867984,True
8790,230,Substation,' ',33.1414468,-117.2388142,Shadowridge,sdge,SUBSTATION,33.141486111700296,-117.23876944545856,0.006039135458133161,True
8791,66,Substation,' ',33.14148562,-117.2388064,Shadowridge,sdge,SUBSTATION,33.141486111700296,-117.23876944545856,0.003441126828479432,True
8792,230,Substation,' ',34.1513409,-118.0878857,Goodrich,sce,SUBSTATION,34.15135632587066,-118.08792158777318,0.003721293744266424,True
8793,66,Substation,' ',34.15138288,-118.0878953,Goodrich,sce,SUBSTATION,34.15135632587066,-118.08792158777318,0.0038170582379116343,True
8796,230,Substation,' ',37.66795895,-120.9171077,Parker,other,SUBSTATION,37.667915675056655,-120.91707673826598,0.005530061160387483,True
8797,66,Substation,' ',37.66792123,-120.9170827,Parker,other,SUBSTATION,37.667915675056655,-120.91707673826598,0.0008104832343787601,True
8798,115,Substation,' ',37.66790077,-120.917063,Parker,other,SUBSTATION,37.667915675056655,-120.91707673826598,0.0020516014063280312,True
8805,230,Substation,' ',34.10514835,-117.9808049,Rio Hondo,sce,SUBSTATION,34.10513457167242,-117.98079957797754,0.0016085306402988018,True
8806,500,Substation,' ',34.10512387,-117.9808133,Rio Hondo,sce,SUBSTATION,34.10513457167242,-117.98079957797754,0.0017355680887188195,True
8807,66,Substation,' ',34.10508699,-117.9808239,Rio Hondo,sce,SUBSTATION,34.10513457167242,-117.98079957797754,0.005745228124957334,True
8808,230,Substation,' ',32.76607333,-117.1923717,Old Town,sdge,SUBSTATION,32.76607500384663,-117.19238398741764,0.0011638813623644345,True
8809,66,Substation,' ',32.76608849,-117.1924158,Old Town,sdge,SUBSTATION,32.76607500384663,-117.19238398741764,0.0033311765133909026,True
8810,115,Substation,' ',32.76609084,-117.1923431,Old Town,sdge,SUBSTATION,32.76607500384663,-117.19238398741764,0.004209113933342243,True
