name,owner_raw,owner_std,type,category,matched_to_scrape,max_voltage_kv,latitude,longitude,county,city,status,cec_resolve_area,hifld_id
Westend,SCE,sce,SUBSTATION,substation,False,,35.70414674,-117.39334816,San Bernardino County,,Operational,SCE NOL,303857.0
Unknown - 3624,SCE Northern,sce,SUBSTATION,substation,False,,34.16542215,-118.5256027,Los Angeles County,Los Angeles,Operational,SCE Northern,303531.0
Trona - South,SCE,sce,SUBSTATION,substation,False,,35.76487556,-117.37543346,San Bernardino County,Searles Valley,Operational,SCE NOL,306389.0
Unknown - 3628,SCE Northern,sce,SUBSTATION,substation,False,,34.82337251,-118.43290425,Kern County,,Operational,SCE Northern,303601.0
Unknown - 3632,SCE Northern,sce,SUBSTATION,substation,False,,34.81985487,-118.40866621,Kern County,,Operational,SCE Northern,303794.0
SEGS 2,SCE,sce,SUBSTATION,substation,False,,34.86159299,-116.82803248,San Bernardino County,,Operational,SCE NOL,305775.0
Caldwell,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,,34.59531114,-117.36307708,San Bernardino County,Victorville,Operational,SCE NOL,302087.0
Southdown,SCE,sce,SUBSTATION ASSUMED,substation,False,,34.62152279,-117.09982129,San Bernardino County,,Operational,SCE NOL,
Greenspot,SCE,sce,SUBSTATION,substation,False,,34.09852504,-117.10573033,San Bernardino County,Highland,Operational,SCE Eastern,301653.0
Unknown - 3651,SCE NOL,sce,SUBSTATION,substation,False,,34.98389964,-117.89114229,Kern County,,Operational,SCE NOL,304141.0
Mountainview,SCE,sce,SUBSTATION ASSUMED,substation,False,,34.07946794,-117.24037656,San Bernardino County,Redlands,Operational,SCE Eastern,
Unknown - 3652,SCE Northern,sce,SUBSTATION,substation,False,,35.84791639,-119.07092038,Tulare County,,Operational,SCE Northern,304156.0
Agua Mansa,SCE,sce,SUBSTATION,substation,False,,34.0417927,-117.36084799,San Bernardino County,Colton,Operational,SCE Eastern,305739.0
Mill Creek 3,SCE,sce,SUBSTATION,substation,False,,34.08802175,-117.03964984,San Bernardino County,,Operational,SCE Eastern,306038.0
Venwind,SCE,sce,SUBSTATION,substation,False,,33.93718743,-116.61571029,Riverside County,,Operational,SCE Eastern,307141.0
Sanwind,SCE,sce,SUBSTATION ASSUMED,substation,False,,33.92624507,-116.61479366,Riverside County,,Operational,SCE Eastern,
Unknown - 3658,SCE Northern,sce,SUBSTATION,substation,False,,34.18855229,-119.22458702,Ventura County,Oxnard,Operational,SCE Northern,304275.0
Terawind,SCE,sce,SUBSTATION,substation,False,,33.93160895,-116.56896866,Riverside County,,Operational,SCE Eastern,304580.0
Unknown - 3660,SCE Northern,sce,SUBSTATION,substation,False,,34.19343501,-118.51897502,Los Angeles County,Los Angeles,Operational,SCE Northern,304307.0
Unknown - 3661,SCE Northern,sce,SUBSTATION,substation,False,,34.84898356,-118.36968579,Kern County,,Operational,SCE Northern,304399.0
Banwind,SCE,sce,SUBSTATION,substation,False,,33.91713009,-116.7345964,Riverside County,,Operational,SCE Eastern,309804.0
Unknown - 3667,SCE Eastern,sce,SUBSTATION,substation,False,,33.11917847,-116.01046921,Imperial County,,Operational,SCE Eastern,304600.0
Perris,SCE,sce,SUBSTATION,substation,False,,33.83564639,-117.18306163,Riverside County,,Operational,SCE Eastern,310193.0
Unknown - 3670,SCE Metro,sce,SUBSTATION,substation,False,,34.26413011,-117.60970603,San Bernardino County,,Operational,SCE Metro,304645.0
Ivyglen Meter,SCE,sce,SUBSTATION,substation,False,,33.76021364,-117.48136235,Riverside County,Temescal Valley,Operational,SCE Eastern,300882.0
Inland Empire,SCE,sce,SUBSTATION,substation,False,,33.7385035,-117.16990194,Riverside County,Menifee,Operational,SCE Eastern,307783.0
Unknown - 3675,SCE Metro,sce,SUBSTATION,substation,False,,33.85943015,-117.9115189,Orange County,Anaheim,Operational,SCE Metro,304733.0
Unknown - 3682,SCE Metro,sce,SUBSTATION,substation,False,,33.85947115,-117.90693889,Orange County,Anaheim,Operational,SCE Metro,304869.0
Unknown - 3688,SCE Metro,sce,SUBSTATION,substation,False,,34.07182482,-118.4673247,Los Angeles County,Los Angeles,Operational,SCE Metro,305021.0
Willamette,SCE,sce,SUBSTATION ASSUMED,substation,False,,34.14296564,-119.1827927,Ventura County,Oxnard,Operational,SCE Northern,
Lehman,SCE,sce,SUBSTATION,substation,False,,34.15666741,-119.20919042,Ventura County,Port Hueneme,Operational,SCE Northern,300169.0
Unknown - 2559,SCE,sce,SUBSTATION,substation,False,,36.80545371,-118.18682134,Inyo County,,Operational,SCE NOL,309635.0
Unknown - 2573,SCE,sce,SUBSTATION,substation,False,,35.08816448,-118.36700425,Kern County,,Operational,SCE Northern,305773.0
Downey Med,SCE,sce,SUBSTATION,substation,False,,33.92079089,-118.12742057,Los Angeles County,Downey,Operational,SCE Metro,300353.0
MWD Etiwanda,SCE,sce,SUBSTATION,substation,False,,34.10369623,-117.52642464,San Bernardino County,Rancho Cucamonga,Operational,SCE Eastern,306736.0
Unknown - 2655,SCE,sce,SUBSTATION,substation,False,,33.94777728,-116.92319113,Riverside County,Banning,Operational,SCE Eastern,308426.0
Flanco,SCE,sce,SUBSTATION,substation,False,,34.09563035,-117.44046198,San Bernardino County,Fontana,Operational,SCE Eastern,308828.0
Unknown - 3864,SCE Northern,sce,SUBSTATION,substation,False,,34.82895549,-118.51025134,Kern County,,Operational,SCE Northern,305591.0
Titans,SCE,sce,SUBSTATION,substation,False,,33.87893667,-117.88735127,Orange County,Fullerton,Operational,SCE Metro,307030.0
Kinder,SCE,sce,SUBSTATION,substation,False,,33.81267063,-117.86967787,Orange County,Orange,Operational,SCE Metro,306273.0
Westwind - (SCE Northern),SCE Northern,sce,SUBSTATION,substation,False,,35.00122876,-118.2915805,Kern County,,Operational,SCE Northern,306009.0
Sangar,SCE,sce,SUBSTATION,substation,False,,34.11216277,-118.16542344,Los Angeles County,South Pasadena,Operational,SCE Metro,306726.0
Unknown - 3896,SCE Eastern,sce,SUBSTATION,substation,False,,33.94620294,-116.66323936,Riverside County,Whitewater,Operational,SCE Eastern,306327.0
Ringmill - SCE Southeast,SCE,sce,SUBSTATION,substation,False,,33.89320163,-118.1638508,Los Angeles County,Paramount,Operational,SCE Metro,306980.0
Unknown - 3900,SCE Northern,sce,SUBSTATION,substation,False,,34.19359634,-118.48415267,Los Angeles County,Los Angeles,Operational,SCE Northern,306419.0
Unknown - 3903,SCE Eastern,sce,SUBSTATION,substation,False,,33.45385738,-117.10430637,Riverside County,"Temecula--Murrieta--Menifee, CA",Operational,SCE Eastern,306451.0
Shred,SCE,sce,SUBSTATION,substation,False,,33.94533884,-118.17499104,Los Angeles County,South Gate,Operational,SCE Metro,306300.0
Unknown - 3913,SCE Northern,sce,SUBSTATION,substation,False,,34.17979751,-118.44541319,Los Angeles County,Los Angeles,Operational,SCE Northern,306659.0
Unknown - 3920,SCE Northern,sce,SUBSTATION,substation,False,,35.00849914,-118.24097141,Kern County,Mojave,Operational,SCE Northern,306810.0
Sony,SCE,sce,SUBSTATION,substation,False,,34.01504285,-118.40219117,Los Angeles County,Culver City,Operational,SCE Metro,310395.0
Unknown - 3949,SCE Metro,sce,SUBSTATION,substation,False,,33.84184927,-118.23524689,Los Angeles County,Carson,Operational,SCE Metro,307354.0
Unknown - 2778,SCE,sce,SUBSTATION,substation,False,,33.89908891,-118.38462337,Los Angeles County,Manhattan Beach,Operational,SCE Metro,307832.0
Big Oaks,SCE Eastern,sce,SUBSTATION,substation,False,,34.03044738,-116.85716535,Riverside County,,Operational,SCE Eastern,307362.0
Unknown - 3966,SCE EOP,sce,SUBSTATION,substation,False,,35.57332963,-115.4360145,San Bernardino County,,Operational,SCE EOP,307716.0
Unknown - 3975,SCE Northern,sce,SUBSTATION,substation,False,,35.03902428,-118.36217929,Kern County,,Operational,SCE Northern,307802.0
Grangeville,SCE,sce,SUBSTATION ASSUMED,substation,False,,36.32060731,-119.69119994,Kings County,"Hanford, CA",Operational,PGE Fresno,
Bolthouse Farms,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,,35.35813219,-118.92489701,Kern County,East Niles,Operational,SCE Northern,300784.0
Unknown - 2896,SCE,sce,SUBSTATION ASSUMED,substation,False,,35.07545257,-118.37249036,Kern County,,Operational,SCE Northern,
Oakwind,SCE,sce,SUBSTATION,substation,False,,35.03524544,-118.35242064,Kern County,,Operational,SCE Northern,309933.0
Orcosan,SCE,sce,SUBSTATION,substation,False,,33.6871982,-117.94258373,Orange County,Fountain Valley,Operational,SCE Metro,301011.0
Edgemont - (SCE),SCE,sce,SUBSTATION,substation,False,,33.9234565,-117.28468618,Riverside County,Moreno Valley,Operational,SCE Eastern,300949.0
San Jacinto,SCE,sce,SUBSTATION,substation,False,,33.78334447,-116.95937124,Riverside County,San Jacinto,Operational,SCE Eastern,304861.0
Southpac,SCE,sce,SUBSTATION,substation,False,,33.89149442,-118.0711499,Los Angeles County,Norwalk,Operational,SCE Metro,306933.0
Bishop Creek 6,SCE,sce,SUBSTATION,substation,False,,37.35009022,-118.46300935,Inyo County,,Operational,SCE NOL,302271.0
Norco - (SCE),SCE,sce,SUBSTATION,substation,False,,33.93264642,-117.55465597,Riverside County,Norco,Operational,SCE Metro,301411.0
Cathedral City,SCE,sce,SUBSTATION,substation,False,,33.77836578,-116.46328664,Riverside County,Cathedral City,Operational,SCE Eastern,310311.0
Goldstone,SCE,sce,SUBSTATION,substation,False,,35.27406103,-116.78082412,San Bernardino County,,Operational,SCE NOL,302921.0
Thunderbird,SCE,sce,SUBSTATION,substation,False,,33.7502539,-116.42736325,Riverside County,Rancho Mirage,Operational,SCE Eastern,301385.0
Forge,SCE,sce,SUBSTATION,substation,False,,34.09743021,-117.54609679,San Bernardino County,Rancho Cucamonga,Operational,SCE Metro,310245.0
Reclaim - SCE,SCE,sce,SUBSTATION,substation,False,,34.08268655,-118.70941885,Los Angeles County,,Operational,SCE Northern,300588.0
Stanhill,SCE,sce,SUBSTATION,substation,False,,34.00046478,-118.37369069,Los Angeles County,Ladera Heights,Operational,SCE Metro,306444.0
Unknown - 3041,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,,34.1850674,-118.34512042,Los Angeles County,Burbank,Operational,SCE Metro,302820.0
Unknown - 3042,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,,34.18813053,-118.34551821,Los Angeles County,Burbank,Operational,SCE Metro,303550.0
Bishop Creek 5,SCE,sce,SUBSTATION ASSUMED,substation,False,,37.33465563,-118.47956751,Inyo County,,Operational,SCE NOL,
Pebbly Beach,SCE,sce,SUBSTATION ASSUMED,substation,False,,33.33303264,-118.31013278,Los Angeles County,Avalon,Operational,,
Kaweah 2,SCE,sce,SUBSTATION,substation,False,,36.46164653,-118.87985995,Tulare County,Three Rivers,Operational,SCE Northern,303159.0
Mcgrath Beach,SCE,sce,SUBSTATION,substation,False,,34.20430184,-119.25004945,Ventura County,Oxnard,Operational,SCE Northern,303658.0
Coso Little Lake,SCE,sce,SUBSTATION,substation,False,,36.09343721,-117.95760183,Inyo County,,Operational,SCE NOL,303468.0
Hunter,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,,33.99887159,-117.34884035,Riverside County,Riverside,Operational,SCE Eastern,303928.0
Thrive Fontana,SCE,sce,SUBSTATION,substation,False,,34.07355133,-117.4292919,San Bernardino County,Fontana,Operational,SCE Eastern,303168.0
Park - (Other),Other (SCE - Assumed),sce_assumed,SUBSTATION ASSUMED,substation,False,,33.86436729,-117.74638256,Orange County,Anaheim,Operational,SCE Metro,
Canyon - (Other),Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,,33.85839396,-117.86225533,Orange County,Anaheim,Operational,SCE Metro,301274.0
North,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,,34.08660615,-117.32649636,San Bernardino County,Colton,Operational,SCE Eastern,300485.0
Cement,SCE,sce,SUBSTATION ASSUMED,substation,False,,34.59010213,-117.37120413,San Bernardino County,Victorville,Operational,SCE NOL,
Corona Sunkist,Other (SCE - Assumed),sce_assumed,SUBSTATION ASSUMED,substation,False,,33.88275417,-117.55571933,Riverside County,Corona,Operational,SCE Eastern,
Glorietta,Other (SCE - Assumed),sce_assumed,SUBSTATION ASSUMED,substation,False,,34.18756296,-118.2261521,Los Angeles County,Glendale,Operational,SCE Metro,
Montrose,Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,,34.2031486,-118.22373706,Los Angeles County,Glendale,Operational,SCE Metro,309598.0
Lake - (Other),Other (SCE - Assumed),sce_assumed,SUBSTATION,substation,False,,34.25268825,-116.89140978,San Bernardino County,Big Bear Lake,Operational,SCE NOL,305056.0
Sky River North,SCE,sce,SUBSTATION,substation,False,,35.34508469,-118.18588345,Kern County,,Operational,SCE Northern,310223.0
Allen,SCE,sce,SUBSTATION ASSUMED,substation,False,,34.1714345,-118.11179604,Los Angeles County,Altadena,Operational,SCE Metro,
Unknown - 4426,SCE EOP,sce,SUBSTATION,substation,False,,36.45681307,-116.84520336,Inyo County,,Operational,SCE EOP,310945.0
Unknown - 4441,SCE Metro,sce,SUBSTATION ASSUMED,substation,False,,34.03359612,-117.7287939,Los Angeles County,Pomona,Operational,SCE Metro,301588.0
Unknown - 4125,SCE Eastern,sce,SUBSTATION,substation,False,,33.83691523,-117.37297159,Riverside County,,Operational,SCE Eastern,308365.0
Unknown - 4132,SCE Eastern,sce,SUBSTATION,substation,False,,33.66888969,-115.00822839,Riverside County,,Operational,SCE Eastern,308476.0
Unknown - 4137,SCE Metro,sce,SUBSTATION,substation,False,,34.12975067,-118.47950668,Los Angeles County,Los Angeles,Operational,SCE Metro,308527.0
Unknown - 4142,SCE Northern,sce,SUBSTATION,substation,False,,34.20150304,-118.59624726,Los Angeles County,Los Angeles,Operational,SCE Northern,308579.0
Onshore - (SCE Northern),SCE Northern,sce,SUBSTATION,substation,False,,34.43369233,-119.9121215,Santa Barbara County,,Operational,SCE Northern,308759.0
Bank C,SCE Northern,sce,SUBSTATION,substation,False,,36.44337613,-118.04385343,Inyo County,,Operational,SCE Northern,308819.0
Unknown - 4168,SCE Northern,sce,SUBSTATION,substation,False,,34.91974253,-118.44831651,Kern County,,Operational,SCE Northern,308953.0
Unknown - 4171,SCE Northern,sce,SUBSTATION,substation,False,,34.35453163,-119.42180383,Ventura County,,Operational,SCE Northern,309010.0
Unknown - 4175,SCE EOP,sce,SUBSTATION,substation,False,,35.03278886,-114.67743484,San Bernardino County,,Operational,SCE EOP,309084.0
Unknown - 4178,SCE Northern,sce,SUBSTATION,substation,False,,34.78724259,-118.43223736,Los Angeles County,,Operational,SCE Northern,309166.0
Unknown - 4186,SCE Metro,sce,SUBSTATION,substation,False,,33.84715983,-118.29160032,Los Angeles County,Los Angeles,Operational,SCE Metro,309284.0
Unknown - 4188,SCE Northern,sce,SUBSTATION,substation,False,,34.90113729,-118.23865508,Kern County,Rosamond,Operational,SCE Northern,309319.0
Unknown - 4193,SCE Metro,sce,SUBSTATION,substation,False,,33.96602994,-118.38503699,Los Angeles County,Los Angeles,Operational,SCE Metro,309391.0
Unknown - 4194,SCE Northern,sce,SUBSTATION,substation,False,,34.84707648,-118.3955582,Kern County,,Operational,SCE Northern,309406.0
Unknown - 4197,SCE Metro,sce,SUBSTATION,substation,False,,33.81763481,-117.95872887,Orange County,Anaheim,Operational,SCE Metro,309430.0
Unknown - 4200,SCE Metro,sce,SUBSTATION,substation,False,,33.81060606,-117.92372589,Orange County,Anaheim,Operational,SCE Metro,309558.0
Unknown - 4205,SCE Metro,sce,SUBSTATION,substation,False,,33.91456949,-117.82447156,Orange County,Yorba Linda,Operational,SCE Metro,309661.0
Unknown - 4207,SCE Eastern,sce,SUBSTATION,substation,False,,34.0398331,-117.40053796,San Bernardino County,Bloomington,Operational,SCE Eastern,309682.0
Unknown - 4219,SCE Northern,sce,SUBSTATION,substation,False,,35.10731658,-118.38336582,Kern County,,Operational,SCE Northern,309901.0
Unknown - 4235,SCE Northern,sce,SUBSTATION,substation,False,,35.02318631,-118.29607443,Kern County,,Operational,SCE Northern,310197.0
Unknown - 4236,SCE Northern,sce,SUBSTATION,substation,False,,34.82837994,-118.51167201,Kern County,,Operational,SCE Northern,310202.0
Unknown - 4237,SCE Metro,sce,SUBSTATION,substation,False,,34.07945046,-117.98875139,Los Angeles County,Baldwin Park,Operational,SCE Metro,310294.0
Unknown - 4246,SCE Northern,sce,SUBSTATION,substation,False,,34.25798019,-118.49315652,Los Angeles County,Los Angeles,Operational,SCE Northern,310464.0
Sycamore,SCE,sce,SUBSTATION,substation,False,,35.45226566,-118.99040293,Kern County,,Operational,PGE Kern,301730.0
Long Beach,SCE,sce,SUBSTATION,substation,False,,33.76563468,-118.22513856,Los Angeles County,Long Beach,Operational,SCE Metro,308540.0
Sylmar-Pac Intertie,SCE,sce,SUBSTATION,substation,False,,34.30532013,-118.50046553,Los Angeles County,Los Angeles,Operational,SCE Northern,306691.0
Lee Lake (Proposed),SCE Eastern,sce,SUBSTATION ASSUMED,substation,False,,33.74982709,-117.44998927,Riverside County,Temescal Valley,Proposed,SCE Eastern,
Sharon - SCE,SCE,sce,SUBSTATION,substation,False,,34.22627362,-118.2427621,Los Angeles County,,,SCE Metro,
Stirrup,SCE,sce,SUBSTATION,substation,False,,33.75207201,-118.32986575,Los Angeles County,,,SCE Metro,
Ralphs,SCE,sce,SUBSTATION,substation,False,,33.87073417,-118.23625187,Los Angeles County,,,SCE Metro,
Exeter,SCE,sce,SUBSTATION,substation,False,,36.29882531,-119.14260287,Tulare County,,,SCE Northern,
San Gorgonio No.2,SCE,sce,SUBSTATION,substation,False,,34.01861494,-116.89488577,Riverside County,,,SCE Eastern,
Diemer,SCE,sce,SUBSTATION,substation,False,,33.91423026,-117.82282688,Orange County,,,SCE Metro,
Stevedore,SCE,sce,SUBSTATION,substation,False,,33.74282167,-118.18939174,Los Angeles County,,,SCE Metro,
Pier,SCE,sce,SUBSTATION,substation,False,,33.7471323,-118.2041211,Los Angeles County,,,SCE Metro,
Arch Beach,SCE,sce,SUBSTATION,substation,False,,33.5280108,-117.76971535,Orange County,,,SDGE Imperial,
Hillgen - SCE South,SCE,sce,SUBSTATION,substation,False,,34.0226263,-118.02530098,Los Angeles County,,,SCE Metro,
Server,SCE,sce,SUBSTATION,substation,False,,33.92078485,-118.38495508,Los Angeles County,,,SCE Metro,
Kerrgen,SCE,sce,SUBSTATION,substation,False,,35.76333543,-117.37764399,San Bernardino County,,,SCE NOL,
Wellgen,SCE,sce,SUBSTATION,substation,False,,35.79061223,-119.29413365,Tulare County,,,PGE Kern,
Ringmill - SCE Northwest,SCE,sce,SUBSTATION,substation,False,,33.89617267,-118.16858423,Los Angeles County,,,SCE Metro,
Haagen,SCE,sce,SUBSTATION,substation,False,,36.18619778,-119.33322559,Tulare County,,,SCE Northern,
Garden State,SCE,sce,SUBSTATION,substation,False,,34.06072693,-117.79023075,Los Angeles County,,,SCE Metro,
Weymouth,SCE,sce,SUBSTATION,substation,False,,34.10874578,-117.77888908,Los Angeles County,,,SCE Metro,
Bristol,SCE,sce,SUBSTATION,substation,False,,33.75628033,-117.88213667,Orange County,,,SCE Metro,
Porter,SCE,sce,SUBSTATION,substation,False,,34.28575009,-118.44614877,Los Angeles County,,,SCE Northern,
Griswold,SCE,sce,SUBSTATION,substation,False,,34.29367953,-118.43321927,Los Angeles County,,,SCE Northern,
Ship,SCE,sce,SUBSTATION,substation,False,,33.76820187,-118.21141255,Los Angeles County,,,SCE Metro,
Covina,SCE,sce,SUBSTATION,substation,False,,34.09008156,-117.88753261,Los Angeles County,,,SCE Metro,
Divisadero,SCE,sce,SUBSTATION,substation,False,,36.33450362,-119.30953014,Tulare County,,,SCE Northern,
