bus_i,kV,Type,Import,Lat,Lon,nearest_our_sub,nearest_utility,nearest_our_lat,nearest_our_lon,dist_km,matched
1683,230,Substation,' ',35.03860642,-118.2928989,Southwind,sce,35.03149211101637,-118.3500052736917,5.25917289810995,False
1684,115,Substation,' ',35.22732222,-119.6310111,FELLOWS,pge,35.19473434349657,-119.58611007274465,5.456269945406065,False
1685,115,Substation,' ',35.22558057,-119.6297639,FELLOWS,pge,35.19473434349657,-119.58611007274465,5.243436095230883,False
1686,66,Substation,' ',35.27635813,-119.5988863,MCKITTRICK,pge,35.29701832939979,-119.6266169615922,3.407759606208761,False
1687,66,Substation,' ',35.22527531,-119.5594974,FELLOWS,pge,35.19473434349657,-119.58611007274465,4.168757609366907,False
1688,115,Substation,' ',35.1457167,-119.5027528,TAFT,pge,35.13623071502375,-119.48227773692136,2.1398021532023317,False
1689,230,Substation,' ',35.15800786,-119.348897,MARICOPA,pge,35.10762692812825,-119.39725152751392,7.121746119050445,False
1690,66,Substation,' ',35.08980448,-119.441227,MARICOPA,pge,35.10762692812825,-119.39725152751392,4.464631149873828,False
1691,66,Substation,' ',34.86026253,-118.8805391,Gorman,sce,34.78871455256242,-118.8223213307326,9.56736409626097,False
1692,115,Substation,' ',35.03252074,-117.7003105,Holgate,sce,35.01556648872467,-117.70476753610514,1.9284179711380094,True
1693,66,Substation,' ',34.15591282,-118.2775984,Universal,sce,34.143280476249465,-118.3563502272626,7.3817843848264175,False
1694,66,Substation,' ',34.17780359,-118.316146,Universal,sce,34.143280476249465,-118.3563502272626,5.33108011873195,False
1695,66,Substation,' ',34.17160752,-118.3038497,Universal,sce,34.143280476249465,-118.3563502272626,5.766943138651723,False
1696,66,Substation,' ',34.10139918,-118.2877455,Fairfax,sce,34.08962425490188,-118.36102317404686,6.873339324586425,False
1697,66,Substation,' ',34.04077632,-117.8218358,Trophy,sce,34.039299427293365,-117.81990120259648,0.24237264854616547,True
1698,66,Substation,' ',34.024072,-118.0241972,Hoyt,sce,34.05246100173005,-118.04787199850246,3.8371418596458566,False
1699,66,Substation,' ',33.90248924,-118.4028868,Sepulveda,sce,33.918899996678014,-118.3965350030493,1.9166234356352174,True
1700,66,Substation,' ',33.87575205,-118.2491081,Jersey,sce,33.87967909325,-118.24798204815698,0.44887053744760025,True
1701,66,Substation,' ',33.80372031,-118.2821461,Watson,sce,33.807991928350866,-118.26203446826712,1.9179581103815087,True
1702,66,Substation,' ',33.79405948,-118.2353506,Watson,sce,33.807991928350866,-118.26203446826712,2.911911040964466,False
1703,115,Substation,' ',33.77007438,-118.2651929,Dike,sce,33.76237900518144,-118.22216998226938,4.067953870767109,False
1704,66,Substation,' ',33.77514222,-118.2278691,Dike,sce,33.76237900518144,-118.22216998226938,1.5138223061584573,True
1705,66,Substation,' ',33.7656395,-118.2251507,Dike,sce,33.76237900518144,-118.22216998226938,0.4553723178179103,True
1706,115,Substation,' ',33.15710432,-115.6467855,BORREGO,sdge,33.242891548049656,-116.34638794455222,65.78887691906183,False
1707,115,Substation,' ',33.15682042,-115.6399654,BORREGO,sdge,33.242891548049656,-116.34638794455222,66.4214467518377,False
1708,115,Substation,' ',33.1577481,-115.6400038,BORREGO,sdge,33.242891548049656,-116.34638794455222,66.4027811337274,False
1709,115,Substation,' ',33.16232475,-115.6177256,BORREGO,sdge,33.242891548049656,-116.34638794455222,68.38479366384104,False
1710,115,Substation,' ',33.16436955,-115.6153132,BORREGO,sdge,33.242891548049656,-116.34638794455222,68.57721025395931,False
1711,115,Substation,' ',33.17808484,-115.6042926,BORREGO,sdge,33.242891548049656,-116.34638794455222,69.41411954086274,False
1712,115,Substation,' ',33.17838727,-115.5658256,Eagle Mountain,sce,33.81142800223903,-115.45355200188276,71.15664983208518,False
1713,115,Substation,' ',32.96851821,-115.5346445,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,76.76970039629744,False
1714,115,Substation,' ',32.81647025,-115.2573359,Verdant,sce,33.41784425716497,-114.72418516485564,83.28840548013284,False
1715,115,Substation,' ',32.78658788,-115.2487903,Verdant,sce,33.41784425716497,-114.72418516485564,85.52655653163956,False
1716,115,Substation,' ',32.77451111,-115.2648667,Verdant,sce,33.41784425716497,-114.72418516485564,87.48743057552664,False
1717,115,Substation,' ',32.77523611,-115.2632922,Verdant,sce,33.41784425716497,-114.72418516485564,87.3369895529245,False
1718,115,Substation,' ',32.70607416,-115.217907,Verdant,sce,33.41784425716497,-114.72418516485564,91.54688297731555,False
1719,115,Substation,' ',32.7060577,-115.1263706,Verdant,sce,33.41784425716497,-114.72418516485564,87.57253974218166,False
1720,66,Substation,' ',32.77916572,-114.6344093,Verdant,sce,33.41784425716497,-114.72418516485564,71.50848938449575,False
1721,66,Substation,' ',32.7145034,-115.5174953,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,70.56839858102163,False
1722,115,Substation,' ',32.67353827,-115.3920561,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,82.067454309309,False
1723,66,Substation,' ',41.93298104,-122.4367485,PIT NO 5,pge,40.98670271889426,-121.97630522163178,111.998379228269,False
1724,66,Substation,' ',41.97986964,-122.3359387,PIT NO 5,pge,40.98670271889426,-121.97630522163178,114.42606165292584,False
1725,115,Substation,' ',41.60383182,-122.5226591,ANTLER,pge,40.894973011426686,-122.38051411817683,79.71224422306904,False
1726,230,Substation,' ',40.98975466,-121.4967732,PIT NO 1,pge,40.990515571941216,-121.49747687310516,0.10318418940531111,True
1727,230,Substation,' ',40.98709396,-121.8493033,PIT NO 3,pge,40.99802297914013,-121.7472863637594,8.648026140155977,False
1728,230,Substation,' ',40.99253306,-121.9746015,PIT NO 5,pge,40.98670271889426,-121.97630522163178,0.6638878969187542,True
1729,230,Substation,' ',40.92227055,-121.9923454,PIT NO 5,pge,40.98670271889426,-121.97630522163178,7.290058541458222,False
1730,230,Substation,' ',40.98672929,-121.9765849,PIT NO 5,pge,40.98670271889426,-121.97630522163178,0.023660502649575393,True
1731,230,Substation,' ',40.79696775,-122.7614314,FRENCH GULCH,pge,40.6868686177047,-122.6404649477137,15.929126650191442,False
1732,230,Substation,' ',40.59823642,-122.5371186,FRENCH GULCH,pge,40.6868686177047,-122.6404649477137,13.159127294216198,False
1733,230,Substation,' ',40.64590342,-122.6257398,FRENCH GULCH,pge,40.6868686177047,-122.6404649477137,4.721400003178395,False
1734,66,Substation,' ',40.67817555,-121.8730925,WHITMORE,pge,40.6295221042704,-121.91545710136442,6.483871904364214,False
1735,66,Substation,' ',40.57186647,-122.0203827,WHITMORE,pge,40.6295221042704,-121.91545710136442,10.934972735429023,False
1736,66,Substation,' ',40.73723942,-122.3224981,STILLWATER,pge,40.67760281495655,-122.34983936540058,7.02034906616645,False
1737,115,Substation,' ',40.63357895,-122.3918969,STILLWATER,pge,40.67760281495655,-122.34983936540058,6.045697717946301,False
1738,66,Substation,' ',40.74435042,-122.3083163,STILLWATER,pge,40.67760281495655,-122.34983936540058,8.20578635352371,False
1739,115,Substation,' ',40.53504296,-122.3775951,GIRVAN,pge,40.51345782429336,-122.37892882123532,2.4028034478983913,False
1740,115,Substation,' ',40.58640252,-122.3952491,OREGON TRAIL,pge,40.61899130155303,-122.3221442755599,7.156963303517499,False
1741,115,Substation,' ',40.57484532,-122.3894841,GIRVAN,pge,40.51345782429336,-122.37892882123532,6.8839999084076675,False
1742,230,Substation,' ',40.6280133,-122.4677291,STILLWATER,pge,40.67760281495655,-122.34983936540058,11.371577003048488,False
1743,66,Substation,' ',40.40490556,-122.1217246,COTTONWOOD,pge,40.39732263215315,-122.26727834579738,12.353976849795435,False
1744,115,Substation,' ',40.51800505,-122.3153389,GIRVAN,pge,40.51345782429336,-122.37892882123532,5.399203458581596,False
1745,66,Substation,' ',40.45955127,-121.8664328,VOLTA,pge,40.45943689773459,-121.8677559059613,0.11266058858124783,True
1746,66,Substation,' ',40.40132958,-121.9651054,VOLTA,pge,40.45943689773459,-121.8677559059613,10.470967100637356,False
1747,66,Substation,' ',40.14465791,-122.2116928,RAWSON,pge,40.14506917599813,-122.2122547593741,0.0661279069738583,True
1748,115,Substation,' ',40.17581925,-121.1907463,BIG MEADOWS,pge,40.17150258367834,-121.08392810254136,9.088302351540081,False
1749,66,Substation,' ',39.97493535,-120.9447603,GANSNER,pge,39.93961216668611,-120.94857323506642,3.941180971804866,False
1750,66,Substation,' ',39.75696824,-120.3708737,SUMMIT,pge,39.31945516117808,-120.37918428385689,48.65445423750077,False
1751,66,Substation,' ',39.80126759,-120.6449025,EAST QUINCY,pge,39.93825707055911,-120.91057480535616,27.314835691904896,False
1752,66,Substation,' ',39.24586381,-120.0274494,SUMMIT,pge,39.31945516117808,-120.37918428385689,31.359691543986603,False
1753,66,Substation,' ',39.13686954,-121.6401138,HARTER,pge,39.1430758668314,-121.64781496424256,0.9578012959214028,True
1754,66,Substation,' ',39.0525088,-121.6919042,BARRY,pge,39.069242120060025,-121.68996821514853,1.868153374125147,True
1755,115,Substation,' ',38.88992636,-121.0984958,PLACER,pge,38.90151853238145,-121.08791088443655,1.5813361825437926,True
1756,115,Substation,' ',38.8057044,-122.8149792,GEYSERVILLE,pge,38.70995941018712,-122.9076911568436,13.340569099075545,False
1757,115,Substation,' ',38.81471409,-122.8020392,KONOCTI,pge,38.932601383485405,-122.74098053352844,14.134048969333188,False
1758,230,Substation,' ',38.8053101,-122.7838602,KONOCTI,pge,38.932601383485405,-122.74098053352844,14.632869511409499,False
1759,66,Substation,' ',37.31772837,-122.0887268,STELLING,pge,37.33589708085293,-122.04301499076,4.518665303702366,False
1760,230,Substation,' ',38.795979,-122.7670067,MIDDLETOWN,pge,38.75298395846147,-122.60794041011712,14.594621419161646,False
1761,66,Substation,' ',38.7794983,-121.2827414,ROCKLIN,pge,38.7878362079499,-121.2316984669296,4.52041248282349,False
1762,230,Substation,' ',38.75227765,-122.7195493,MIDDLETOWN,pge,38.75298395846147,-122.60794041011712,9.67859478151628,False
1763,66,Substation,' ',38.60655701,-122.852858,FITCH MOUNTAIN,pge,38.606826614556056,-122.85303132509898,0.03354915580052947,True
1764,66,Substation,' ',38.64740601,-121.411359,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,13.297256091967583,False
1765,66,Substation,' ',38.60630599,-121.34661,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,17.365204979288315,False
1766,66,Substation,' ',38.62063386,-121.405762,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,12.6073566197707,False
1767,66,Substation,' ',38.59310499,-121.237507,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,16.917661180830912,False
1768,66,Substation,' ',38.61922402,-121.282636,HORSESHOE,pge,38.74422432366909,-121.16136710564363,17.435540792421694,False
1769,66,Substation,' ',38.60908499,-121.491049,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,5.191085687969863,False
1770,66,Substation,' ',38.61934901,-121.439584,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,9.765243655425575,False
1771,66,Substation,' ',38.58062618,-121.3851902,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,13.94893369387981,False
1772,66,Substation,' ',38.59787636,-121.3812278,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,14.28715471484552,False
1773,66,Substation,' ',38.57077511,-121.451394,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,8.421513724499919,False
1774,66,Substation,' ',38.55643741,-121.4265029,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,10.959715494848844,False
1775,66,Substation,' ',38.53171154,-121.4001031,DEEPWATER,pge,38.55140495900723,-121.55981764661082,14.062211849616485,False
1776,66,Substation,' ',38.52911015,-121.7513987,DAVIS,pge,38.54537389882344,-121.7337412213476,2.372582018632874,False
1777,66,Substation,' ',38.49860176,-121.4279462,DEEPWATER,pge,38.55140495900723,-121.55981764661082,12.886996051988946,False
1778,66,Substation,' ',38.34437299,-121.1235694,IONE,pge,38.37370944252769,-120.9571666049228,14.87118988956222,False
1779,66,Substation,' ',38.271455,-121.312744,COLONY,pge,38.19050048956095,-121.18105263498548,14.60629422298283,False
1780,66,Substation,' ',38.27497882,-121.282964,COLONY,pge,38.19050048956095,-121.18105263498548,12.941132305938638,False
1781,115,Substation,' ',38.19806517,-122.1551376,JAMESON,pge,38.20543608324877,-122.14796860832556,1.0315902511594803,True
1782,115,Substation,' ',38.20550643,-122.147878,JAMESON,pge,38.20543608324877,-122.14796860832556,0.01112954051347159,True
1783,230,Substation,' ',38.123638,-121.829231,PITTSBURG,pge,38.03070653596985,-121.8692592247712,10.911334302271952,False
1784,66,Substation,' ',38.24122071,-121.8557539,PEABODY,pge,38.28556962442518,-121.97162432823951,11.254257830050229,False
1785,66,Substation,' ',38.22659284,-121.8441836,PEABODY,pge,38.28556962442518,-121.97162432823951,12.916265843261648,False
1786,115,Substation,' ',38.22688953,-121.0245828,COLONY,pge,38.19050048956095,-121.18105263498548,14.257435962808474,False
1787,230,Substation,' ',38.08793823,-121.3882058,EIGHT MILE,pge,38.058406468108736,-121.37663705496492,3.436383638545228,False
1788,66,Substation,' ',38.11600961,-121.290442,LODI,pge,38.137240812553664,-121.26217434307496,3.41865150943623,False
1789,66,Substation,' ',38.13724028,-121.2613779,LODI,pge,38.137240812553664,-121.26217434307496,0.06965579623358437,True
1790,66,Substation,' ',37.91255598,-121.2633716,WEBER,pge,37.91977787523238,-121.24063827031146,2.1498453731650473,False
1791,66,Substation,' ',37.93766718,-121.3283912,CHANNEL,pge,37.95540129864133,-121.33245614324008,2.0038995897995866,False
1792,66,Substation,' ',37.79785502,-121.274217,VIERRA,pge,37.79819570487165,-121.2743535358029,0.039736570570501846,True
1793,66,Substation,' ',37.80878549,-121.2765713,VIERRA,pge,37.79819570487165,-121.2743535358029,1.1935421522000096,True
1794,66,Substation,' ',37.75614112,-121.4169099,TRACY,pge,37.74813194950613,-121.41575105836796,0.8963879535160477,True
1795,115,Substation,' ',37.67245302,-121.5443886,LAMMERS,pge,37.71280029392499,-121.47875326631689,7.3130377369635555,False
1796,115,Substation,' ',37.72005266,-121.4884286,LAMMERS,pge,37.71280029392499,-121.47875326631689,1.1724356868340147,True
1797,115,Substation,' ',37.71036086,-121.4899576,LAMMERS,pge,37.71280029392499,-121.47875326631689,1.022248871569677,True
1798,115,Substation,' ',37.73691799,-122.3768664,SF P (HUNTERS POINT),pge,37.737055022315424,-122.37748705304148,0.05666493027584401,True
1799,115,Substation,' ',37.74602982,-122.4033721,SF A (POTRERO),pge,37.75597723579284,-122.38631343999468,1.8635523657315871,True
1800,66,Substation,' ',37.64289802,-121.040375,RIPON,pge,37.75576421896199,-121.14626329694828,15.629991274670779,False
1801,66,Substation,' ',37.65300923,-121.0196588,RIPON,pge,37.75576421896199,-121.14626329694828,15.956341148841716,False
1802,66,Substation,' ',37.637159,-120.993187,RIVERBANK,pge,37.76887583084935,-120.90778635201956,16.460900599519285,False
1803,66,Substation,' ',37.641965,-121.00605,RIVERBANK,pge,37.76887583084935,-120.90778635201956,16.54911461580203,False
1804,66,Substation,' ',37.62925302,-120.931338,RIVERBANK,pge,37.76887583084935,-120.90778635201956,15.66301485195068,False
1805,66,Substation,' ',37.48947163,-120.8380604,LIVINGSTON,pge,37.36355711461608,-120.76057836344424,15.58337860714094,False
1806,115,Substation,' ',37.48773294,-120.8968342,LIVINGSTON,pge,37.36355711461608,-120.76057836344424,18.31454503372019,False
1807,66,Substation,' ',37.45537671,-122.1782867,GLENWOOD,pge,37.457303934642994,-122.18733079776786,0.8265709308746104,True
1808,66,Substation,' ',37.4547593,-121.9355511,DIXON LANDING,pge,37.45705888772975,-121.92097272747756,1.3119766258470338,True
1809,115,Substation,' ',37.40954139,-122.0317761,LOCKHEED NO 1,pge,37.4097706587578,-122.03110865958986,0.06422694872039278,True
1810,115,Substation,' ',37.41613333,-122.0308028,LOCKHEED NO 2,pge,37.41633412032817,-122.03185703639838,0.095745253653762,True
1811,115,Substation,' ',37.41811202,-122.063481,AMES,pge,37.41803546385238,-122.06722574863358,0.3308216496600771,True
1812,66,Substation,' ',37.36941523,-121.9445236,TRIMBLE,pge,37.38283159012757,-121.92643970315228,2.1860916621557895,False
1813,115,Substation,' ',37.26909516,-121.7872462,PIERCY,pge,37.27020479293485,-121.78738454597324,0.12399137546056616,True
1814,66,Substation,' ',37.22643981,-121.9773522,LOS GATOS,pge,37.22645888521239,-121.97717996165842,0.015396618638860245,True
1815,115,Substation,' ',37.24447236,-121.7964123,EDENVALE,pge,37.24486514436606,-121.79536211168684,0.10270909863707511,True
1816,115,Substation,' ',37.21507985,-121.8043416,SANTA TERESA,pge,37.238496970450434,-121.79054338190755,2.876213465312616,False
1817,66,Substation,' ',37.2142178,-121.8952356,HICKS,pge,37.233642133115225,-121.9012169860993,2.22386901587196,False
1818,115,Substation,' ',37.19925063,-121.7490891,SANTA TERESA,pge,37.238496970450434,-121.79054338190755,5.702491952726117,False
1819,500,Substation,' ',37.22628255,-121.7462767,SANTA TERESA,pge,37.238496970450434,-121.79054338190755,4.147695886748419,False
1820,230,Substation,' ',37.22141404,-121.746599,SANTA TERESA,pge,37.238496970450434,-121.79054338190755,4.329561124700891,False
1821,115,Substation,' ',36.99859078,-121.5364215,LLAGAS,pge,37.00719420510908,-121.5569929127207,2.0620961085748495,False
1822,66,Substation,' ',36.91115927,-121.7679575,WATSONVILLE,pge,36.90322145782284,-121.75635320535145,1.3577937913235714,True
1823,115,Substation,' ',35.02029675,-117.5662498,Kramer,sce,34.9916469352641,-117.5419939285038,3.87676802340942,False
