bus_i,kV,Type,Import,Lat,Lon,nearest_cec_name,nearest_cec_owner,nearest_cec_type,nearest_cec_lat,nearest_cec_lon,dist_km,matched
8285,115,Substation,' ',37.42749883,-121.9329641,Los Esteros,pge,SUBSTATION,37.42746526,-121.93291779,0.00553680139709872,True
8288,230,Substation,' ',34.43923345,-118.5828382,Pardee - (SCE),sce,SUBSTATION,34.43926556,-118.58282378,0.0038074885414256412,True
8289,500,Substation,' ',34.43925998,-118.5828189,Pardee - (SCE),sce,SUBSTATION,34.43926556,-118.58282378,0.0007650204258450654,True
8290,66,Substation,' ',37.59511548,-120.8469633,Hughson,pge_assumed,SUBSTATION,37.59506369,-120.84695596,0.0057949815142359085,True
8291,115,Substation,' ',37.59511516,-120.8469852,Hughson,pge_assumed,SUBSTATION,37.59506369,-120.84695596,0.006276282112285421,True
8292,230,Substation,' ',37.489961,-120.9060456,Walnut - (Other),pge_assumed,SUBSTATION,37.48994766,-120.90606962,0.0025868004889380565,True
8293,66,Substation,' ',37.4899619,-120.9060986,Walnut - (Other),pge_assumed,SUBSTATION,37.48994766,-120.90606962,0.003007454556336601,True
8294,115,Substation,' ',37.48998406,-120.9061044,Walnut - (Other),pge_assumed,SUBSTATION,37.48994766,-120.90606962,0.005079221688786723,True
8295,66,Substation,' ',32.6870771,-115.490716,Perry - (IID),iid,SUBSTATION,32.68709793,-115.49074671,0.0036911561509252186,True
8296,115,Substation,' ',32.68714021,-115.4907895,Perry - (IID),iid,SUBSTATION,32.68709793,-115.49074671,0.006175640933086147,True
8299,66,Substation,' ',35.39836562,-118.9399035,Columbus,pge,SUBSTATION,35.3984006,-118.93986814,0.005039957579720917,True
8300,115,Substation,' ',35.39839949,-118.9398774,Columbus,pge,SUBSTATION,35.3984006,-118.93986814,0.0008483518829468237,True
8301,66,Substation,' ',36.4884467,-119.5825258,Kingsburg,pge,SUBSTATION,36.4884271,-119.58247758,0.004830392140718297,True
8302,115,Substation,' ',36.4884244,-119.5825009,Kingsburg,pge,SUBSTATION,36.4884271,-119.58247758,0.0021062719910540464,True
8303,66,Substation,' ',32.7147703,-115.5346013,Heber - (IID),iid,SUBSTATION,32.71477671,-115.53454476,0.005337474226585726,True
8304,115,Substation,' ',32.71476646,-115.534599,Heber - (IID),iid,SUBSTATION,32.71477671,-115.53454476,0.0052009113135709426,True
8309,230,Substation,' ',33.3696416,-117.5542123,San Onofre,sce,SUBSTATION,33.36968096,-117.55422612,0.0045609153786648725,True
8310,115,Substation,' ',33.36970546,-117.5542174,San Onofre,sce,SUBSTATION,33.36968096,-117.55422612,0.002842076887040735,True
8311,66,Substation,' ',34.98448153,-117.891046,Edwards,sce,SUBSTATION,34.9844728,-117.89108225,0.003442190818158867,True
8312,115,Substation,' ',34.98449275,-117.8911405,Edwards,sce,SUBSTATION,34.9844728,-117.89108225,0.005751739677699328,True
8313,66,Substation,' ',34.06040819,-117.1766405,Redlands,sce,SUBSTATION,34.06037413,-117.17661655,0.004383057583730688,True
8314,115,Substation,' ',34.06037091,-117.1766238,Redlands,sce,SUBSTATION,34.06037413,-117.17661655,0.0007577867393081099,True
8315,230,Substation,' ',34.07961234,-117.238605,San Bernardino,sce,SUBSTATION,34.07960241,-117.2386418,0.003564544031615941,True
8316,66,Substation,' ',34.07962257,-117.2386887,San Bernardino,sce,SUBSTATION,34.07960241,-117.2386418,0.00486646398703798,True
8317,115,Substation,' ',34.07959675,-117.2386173,San Bernardino,sce,SUBSTATION,34.07960241,-117.2386418,0.0023425363713016015,True
8318,66,Substation,' ',40.7180208,-122.9344386,Trinity - (PG&E),pge,SUBSTATION,40.71802497,-122.9344172,0.0018621982069957782,True
8319,115,Substation,' ',40.71799795,-122.9343846,Trinity - (PG&E),pge,SUBSTATION,40.71802497,-122.9344172,0.004071298859576037,True
8320,66,Substation,' ',37.47357983,-122.1280211,Cooley Landing - (PGE GBA),pge,SUBSTATION,37.4735817,-122.12799053,0.0027057451279128898,True
8321,115,Substation,' ',37.47361584,-122.1279624,Cooley Landing - (PGE GBA),pge,SUBSTATION,37.4735817,-122.12799053,0.004535801151011697,True
8328,230,Substation,' ',32.77030948,-115.2736733,Highline,iid,SUBSTATION,32.77028817,-115.2737003,0.003462319219447647,True
8329,115,Substation,' ',32.7702638,-115.2737414,Highline,iid,SUBSTATION,32.77028817,-115.2737003,0.0047021254631775845,True
8330,230,Substation,' ',32.9587576,-117.2206707,North City West,sdge,SUBSTATION,32.95874613,-117.22065418,0.0020005721333704587,True
8331,66,Substation,' ',32.95873532,-117.2206304,North City West,sdge,SUBSTATION,32.95874613,-117.22065418,0.0025233522695650218,True
8332,115,Substation,' ',32.95870614,-117.2207073,North City West,sdge,SUBSTATION,32.95874613,-117.22065418,0.0066585013536785385,True
8335,230,Substation,' ',37.50084138,-121.9862901,Newark,pge,SUBSTATION,37.50086816,-121.9862493,0.004671357867706924,True
8336,115,Substation,' ',37.50083754,-121.9863065,Newark,pge,SUBSTATION,37.50086816,-121.9862493,0.006087213501775539,True
8337,66,Substation,' ',36.6903365,-121.6792844,Boronda,pge,SUBSTATION,36.69028178,-121.67924483,0.007033540926713064,True
8338,115,Substation,' ',36.69026246,-121.6792619,Boronda,pge,SUBSTATION,36.69028178,-121.67924483,0.0026328199657869606,True
8339,230,Substation,' ',34.68754958,-118.3005464,Antelope - (SCE),sce,SUBSTATION,34.68750792,-118.30052909,0.004895288829317164,True
8340,500,Substation,' ',34.68752411,-118.300543,Antelope - (SCE),sce,SUBSTATION,34.68750792,-118.30052909,0.0022041801950315318,True
8341,66,Substation,' ',34.68752178,-118.3005353,Antelope - (SCE),sce,SUBSTATION,34.68750792,-118.30052909,0.0016424275248093853,True
8342,115,Substation,' ',34.68746465,-118.3004924,Antelope - (SCE),sce,SUBSTATION,34.68750792,-118.30052909,0.00586542753732624,True
8343,230,Substation,' ',33.64597906,-117.9778602,Huntington Beach,sce,SUBSTATION,33.64596303,-117.97780972,0.005001213755469682,True
8344,66,Substation,' ',33.64593073,-117.9778035,Huntington Beach,sce,SUBSTATION,33.64596303,-117.97780972,0.003637454031056661,True
8347,230,Substation,' ',33.76455073,-118.2264619,Fuel,sce,SUBSTATION,33.76457244,-118.22647038,0.002538124670205212,True
8348,66,Substation,' ',33.76453527,-118.2265286,Fuel,sce,SUBSTATION,33.76457244,-118.22647038,0.00678577314049036,True
8349,66,Substation,' ',38.50853962,-121.4639282,48th-Martin Luther King,smud,SUBSTATION,38.50856343,-121.46393602,0.0027335900662858025,True
8350,115,Substation,' ',38.50852695,-121.463996,48th-Martin Luther King,smud,SUBSTATION,38.50856343,-121.46393602,0.006609984058401858,True
8355,230,Substation,' ',35.38002776,-119.0973342,Kern Power,pge,SUBSTATION,35.37999622,-119.097354,0.003939793612287148,True
8356,115,Substation,' ',35.38003617,-119.0973611,Kern Power,pge,SUBSTATION,35.37999622,-119.097354,0.004488631079014404,True
8357,230,Substation,' ',33.56499904,-114.9065748,Midpoint,sce_assumed,SUBSTATION,33.56495444,-114.90661031,0.005951444243995359,True
8358,66,Substation,' ',33.56494013,-114.9066377,Midpoint,sce_assumed,SUBSTATION,33.56495444,-114.90661031,0.0029953869819326047,True
8367,230,Substation,' ',34.00073226,-118.3783013,La Cienega,sce,SUBSTATION,34.00073315,-118.37831478,0.0012465744913701233,True
8368,66,Substation,' ',34.00073879,-118.3783068,La Cienega,sce,SUBSTATION,34.00073315,-118.37831478,0.0009666708440855852,True
8376,66,Substation,' ',38.82906686,-122.8101656,Eagle Rock - (PG&E),pge,SUBSTATION,38.82904336,-122.81013875,0.003498238902283707,True
8377,115,Substation,' ',38.82903937,-122.8101098,Eagle Rock - (PG&E),pge,SUBSTATION,38.82904336,-122.81013875,0.002546683093888139,True
8378,230,Substation,' ',33.77896895,-118.2273047,Harborgen,sce,SUBSTATION,33.7789243,-118.22730532,0.004965184150139878,True
8379,66,Substation,' ',33.77888915,-118.2273491,Harborgen,sce,SUBSTATION,33.7789243,-118.22730532,0.005625755163083686,True
8380,66,Substation,' ',37.30225073,-118.5317627,Bishop Creek 3,sce,SUBSTATION,37.30224712,-118.5317442,0.001684841436081983,True
8381,115,Substation,' ',37.30227706,-118.5317174,Bishop Creek 3,sce,SUBSTATION,37.30224712,-118.5317442,0.004086867799818981,True
8382,66,Substation,' ',40.76794332,-123.8736664,Maple Creek,pge,SUBSTATION,40.76789405,-123.87368638,0.00573113840956148,True
8383,115,Substation,' ',40.76785126,-123.873659,Maple Creek,pge,SUBSTATION,40.76789405,-123.87368638,0.00528730266979903,True
8384,66,Substation,' ',38.26499209,-122.6573229,Corona - (PG&E),pge,SUBSTATION,38.26500774,-122.65735523,0.0033159079878107684,True
8385,115,Substation,' ',38.26497414,-122.6573428,Corona - (PG&E),pge,SUBSTATION,38.26500774,-122.65735523,0.003890563130677568,True
8386,66,Substation,' ',33.12658062,-115.5101921,Calipatria - (IID) South,iid,SUBSTATION,33.1265563,-115.51013579,0.005899945433313014,True
8387,115,Substation,' ',33.12653677,-115.5101084,Calipatria - (IID) South,iid,SUBSTATION,33.1265563,-115.51013579,0.0033498680647988557,True
8390,230,Substation,' ',40.51940693,-122.3155182,Airport,wapa,SUBSTATION,40.51939968,-122.31553586,0.0016965519200772047,True
8391,115,Substation,' ',40.51940232,-122.315524,Airport,wapa,SUBSTATION,40.51939968,-122.31553586,0.001044607299568129,True
8394,230,Substation,' ',36.84476083,-119.922183,Herndon,pge,SUBSTATION,36.84471282,-119.922122,0.007613376697653184,True
8395,115,Substation,' ',36.84467104,-119.9220922,Herndon,pge,SUBSTATION,36.84471282,-119.922122,0.005349260745121877,True
8398,230,Substation,' ',38.71385135,-121.4784815,Elverta,wapa,SUBSTATION,38.71385392,-121.47848567,0.0004610485773506006,True
8399,66,Substation,' ',38.7138629,-121.4785298,Elverta,wapa,SUBSTATION,38.71385392,-121.47848567,0.003956917060977009,True
8400,230,Substation,' ',39.53264548,-121.4862328,Edward C Hyatt,pge,SUBSTATION,39.53267075,-121.48621612,0.003153061662169491,True
8401,66,Substation,' ',39.53267582,-121.4862419,Edward C Hyatt,pge,SUBSTATION,39.53267075,-121.48621612,0.0022816474323728757,True
8402,230,Substation,' ',33.93693288,-116.5773326,Devers - SCE,sce,SUBSTATION,33.93473565,-116.57788157,0.2495146692797565,True
8403,500,Substation,' ',33.93689257,-116.5773748,Devers - SCE,sce,SUBSTATION,33.93473565,-116.57788157,0.24435273956028716,True
8404,115,Substation,' ',33.9368735,-116.5772801,Devers - SCE,sce,SUBSTATION,33.93473565,-116.57788157,0.24410822959002715,True
8405,230,Substation,' ',35.55499422,-120.6802926,Templeton,pge,SUBSTATION,35.55501158,-120.68029392,0.0019340338298543687,True
8406,66,Substation,' ',35.55502392,-120.6802628,Templeton,pge,SUBSTATION,35.55501158,-120.68029392,0.00313181489295884,True
8407,230,Substation,' ',40.3978799,-122.2642135,Cottonwood - (PG&E),pge,SUBSTATION,40.39787486,-122.2642114,0.0005879604507766721,True
8408,66,Substation,' ',40.39792069,-122.2642201,Cottonwood - (PG&E),pge,SUBSTATION,40.39787486,-122.2642114,0.005149042350664765,True
8409,115,Substation,' ',40.39786299,-122.2642504,Cottonwood - (PG&E),pge,SUBSTATION,40.39787486,-122.2642114,0.003556573488140217,True
8410,230,Substation,' ',38.63728455,-121.3836257,Auburn Watt,smud,SUBSTATION,38.6372815,-121.38357884,0.004084175320445979,True
8411,66,Substation,' ',38.63726397,-121.3836048,Auburn Watt,smud,SUBSTATION,38.6372815,-121.38357884,0.002980536986671608,True
8412,230,Substation,' ',34.20745048,-119.2491156,Mandalay,sce,SUBSTATION,34.20734748,-119.24911042,0.011462979125860634,True
8413,66,Substation,' ',34.20744275,-119.2491721,Mandalay,sce,SUBSTATION,34.20734748,-119.24911042,0.012016451556527434,True
8414,230,Substation,' ',40.6103267,-122.4440906,Keswick - (WAPA),wapa,SUBSTATION,40.61034413,-122.44406909,0.0026558000274726256,True
8415,115,Substation,' ',40.61038968,-122.4440358,Keswick - (WAPA),wapa,SUBSTATION,40.61034413,-122.44406909,0.0057922713615896244,True
8416,230,Substation,' ',34.8631524,-116.8542005,Cool Water,sce,SUBSTATION,34.863107,-116.85419496,0.005073491014397861,True
8417,66,Substation,' ',34.86314396,-116.8541907,Cool Water,sce,SUBSTATION,34.863107,-116.85419496,0.004128102517185287,True
8418,115,Substation,' ',34.86312887,-116.8542106,Cool Water,sce,SUBSTATION,34.863107,-116.85419496,0.0028195776848211128,True
8419,230,Substation,' ',37.05356146,-121.0211092,Los Banos,pge,SUBSTATION,37.05350814,-121.02108969,0.006176535170216299,True
8420,500,Substation,' ',37.05350878,-121.0211078,Los Banos,pge,SUBSTATION,37.05350814,-121.02108969,0.0016086867324469382,True
8421,66,Substation,' ',37.0535541,-121.0211108,Los Banos,pge,SUBSTATION,37.05350814,-121.02108969,0.005443049866033902,True
8422,115,Substation,' ',37.05350336,-121.0210853,Los Banos,pge,SUBSTATION,37.05350814,-121.02108969,0.0006589948416182671,True
8427,230,Substation,' ',40.96096373,-121.5486459,Hat Creek 2,pge,SUBSTATION,40.96097797,-121.54858504,0.005350070907986918,True
8428,66,Substation,' ',40.96095737,-121.5485503,Hat Creek 2,pge,SUBSTATION,40.96097797,-121.54858504,0.003708962814218591,True
8433,66,Substation,' ',38.04445436,-122.2570372,Oleum,pge,SUBSTATION,38.04448063,-122.25700265,0.004205545072574009,True
8434,115,Substation,' ',38.04452863,-122.2570108,Oleum,pge,SUBSTATION,38.04448063,-122.25700265,0.005384861256266669,True
8435,66,Substation,' ',37.12067402,-120.4726946,El Nido - (PG&E),pge,SUBSTATION,37.12062842,-120.47268443,0.0051500412525473105,True
8436,115,Substation,' ',37.12064102,-120.4726993,El Nido - (PG&E),pge,SUBSTATION,37.12062842,-120.47268443,0.0019238480106932316,True
8439,66,Substation,' ',35.01409884,-117.7039948,Holgate,sce,SUBSTATION,35.01411771,-117.70402272,0.003296637188389741,True
8440,115,Substation,' ',35.01410239,-117.7039961,Holgate,sce,SUBSTATION,35.01411771,-117.70402272,0.002962948406766071,True
8443,230,Substation,' ',37.74200457,-120.8024239,Warnerville,pge,SUBSTATION,37.74197461,-120.80244785,0.003941212822371612,True
8444,115,Substation,' ',37.7419919,-120.8024826,Warnerville,pge,SUBSTATION,37.74197461,-120.80244785,0.003610093050366874,True
8445,66,Substation,' ',35.60507136,-119.2037009,Famoso - (PG&E),pge,SUBSTATION,35.60503537,-119.20364064,0.006759816791122926,True
8446,115,Substation,' ',35.60508518,-119.203664,Famoso - (PG&E),pge,SUBSTATION,35.60503537,-119.20364064,0.005927600978990553,True
8453,230,Substation,' ',33.90312312,-118.3978623,Rosecrans,sce,SUBSTATION,33.90314921,-118.3978325,0.003997503173725801,True
8454,66,Substation,' ',33.90320093,-118.3978271,Rosecrans,sce,SUBSTATION,33.90314921,-118.3978325,0.005772554601266478,True
8455,66,Substation,' ',33.92229008,-116.872771,Banning,sce,SUBSTATION,33.92232566,-116.87277975,0.004037852442742685,True
8456,115,Substation,' ',33.9223429,-116.8727578,Banning,sce,SUBSTATION,33.92232566,-116.87277975,0.0027886819777713863,True
8459,66,Substation,' ',36.70718981,-119.6108803,Sanger,pge,SUBSTATION,36.70938156,-119.6110322,0.24408736703641595,True
8460,115,Substation,' ',36.70726213,-119.6108905,Sanger,pge,SUBSTATION,36.70938156,-119.6110322,0.23600814288606148,True
8461,230,Substation,' ',36.65357586,-120.5817931,Panoche - PG&E,pge,SUBSTATION,36.65353128,-120.58174326,0.006658846768588786,True
8462,115,Substation,' ',36.65353109,-120.5817603,Panoche - PG&E,pge,SUBSTATION,36.65353128,-120.58174326,0.0015202383547712236,True
8463,66,Substation,' ',37.65081497,-122.4542636,Serramonte,pge,SUBSTATION,37.65079499,-122.45424984,0.002530483805084854,True
8464,115,Substation,' ',37.65081013,-122.454267,Serramonte,pge,SUBSTATION,37.65079499,-122.45424984,0.002261962560958002,True
8467,66,Substation,' ',35.45465829,-118.992237,Petrol,pge,SUBSTATION,35.4546256,-118.99217923,0.006371276319865366,True
8468,115,Substation,' ',35.45463751,-118.9921864,Petrol,pge,SUBSTATION,35.4546256,-118.99217923,0.0014749979943164005,True
8469,66,Substation,' ',37.37704703,-121.9542021,Scott,svp,SUBSTATION,37.3770882,-121.95418391,0.004851860119502831,True
8470,115,Substation,' ',37.37704667,-121.9541796,Scott,svp,SUBSTATION,37.3770882,-121.95418391,0.004633602600876881,True
8471,66,Substation,' ',32.90609709,-115.5138901,Mesquite Research Recovery,iid,SUBSTATION,32.90608274,-115.51387927,0.0018889897083771813,True
8472,115,Substation,' ',32.90606633,-115.5138748,Mesquite Research Recovery,iid,SUBSTATION,32.90608274,-115.51387927,0.0018718170081806532,True
8475,230,Substation,' ',38.58729426,-121.4181505,Hurley,smud,SUBSTATION,38.58730943,-121.41817976,0.0030517423332187665,True
8476,66,Substation,' ',38.58734227,-121.4182254,Hurley,smud,SUBSTATION,38.58730943,-121.41817976,0.005391708327561333,True
8477,115,Substation,' ',38.58730278,-121.4181639,Hurley,smud,SUBSTATION,38.58730943,-121.41817976,0.0015642986357261805,True
8480,230,Substation,' ',34.77653852,-118.7747463,Bailey,sce,SUBSTATION,34.77650703,-118.77470327,0.005263674945835906,True
8481,66,Substation,' ',34.77647168,-118.7747613,Bailey,sce,SUBSTATION,34.77650703,-118.77470327,0.0065986134572162455,True
8486,230,Substation,' ',33.19231968,-115.4344433,Midway - (IID),iid,SUBSTATION,33.19235778,-115.43446264,0.004602913987193227,True
8487,115,Substation,' ',33.19240512,-115.4344666,Midway - (IID),iid,SUBSTATION,33.19235778,-115.43446264,0.005276849369905092,True
8488,230,Substation,' ',37.71241873,-121.5648323,Tesla,pge,SUBSTATION,37.71239139,-121.56484479,0.003232512034948544,True
8489,500,Substation,' ',37.71239956,-121.564845,Tesla,pge,SUBSTATION,37.71239139,-121.56484479,0.0009086503444298131,True
8490,66,Substation,' ',37.71244148,-121.5648307,Tesla,pge,SUBSTATION,37.71239139,-121.56484479,0.005705992271600773,True
8491,115,Substation,' ',37.7123613,-121.5648526,Tesla,pge,SUBSTATION,37.71239139,-121.56484479,0.0034156595109162166,True
8492,230,Substation,' ',34.29117261,-114.1712965,Gene,sce_assumed,SUBSTATION,34.29115679,-114.17127466,0.0026683403807951744,True
8493,66,Substation,' ',34.29119485,-114.1712708,Gene,sce_assumed,SUBSTATION,34.29115679,-114.17127466,0.004246909387753372,True
8494,66,Substation,' ',32.95547516,-115.5360384,Unknown - 2591,iid,SUBSTATION,32.9554748,-115.53601419,0.0022592190036500397,True
8495,115,Substation,' ',32.95550966,-115.5360311,Unknown - 2591,iid,SUBSTATION,32.9554748,-115.53601419,0.004185051605986101,True
8496,230,Substation,' ',35.65249117,-117.7957761,Inyokern,sce,SUBSTATION,35.65251377,-117.79578864,0.002756620119927646,True
8497,66,Substation,' ',35.65256098,-117.7958443,Inyokern,sce,SUBSTATION,35.65251377,-117.79578864,0.007269722568028977,True
8498,115,Substation,' ',35.6524786,-117.7958421,Inyokern,sce,SUBSTATION,35.65251377,-117.79578864,0.006214939173649966,True
8501,66,Substation,' ',33.93261159,-116.5051758,Coffee,sce,SUBSTATION,33.93261085,-116.50515284,0.0021198376167684317,True
8502,115,Substation,' ',33.93263853,-116.5051906,Coffee,sce,SUBSTATION,33.93261085,-116.50515284,0.0046485668575955074,True
8503,230,Substation,' ',39.55524025,-121.644835,Table Mt.,pge,SUBSTATION,39.55527542,-121.64477404,0.006527441164931638,True
8504,500,Substation,' ',39.55531107,-121.6447716,Table Mt.,pge,SUBSTATION,39.55527542,-121.64477404,0.003969614744789255,True
8505,66,Substation,' ',39.55523152,-121.644793,Table Mt.,pge,SUBSTATION,39.55527542,-121.64477404,0.005144981685319135,True
8506,115,Substation,' ',39.55526209,-121.6447486,Table Mt.,pge,SUBSTATION,39.55527542,-121.64477404,0.0026370268687798877,True
8507,230,Substation,' ',37.82120821,-121.6609017,Wind Driven,pge,SUBSTATION,37.8212365,-121.6609238,0.0036964330854399167,True
8508,66,Substation,' ',37.82122073,-121.6609024,Wind Driven,pge,SUBSTATION,37.8212365,-121.6609238,0.002570632266835346,True
8511,230,Substation,' ',38.07693736,-122.5405147,Ignacio,pge,SUBSTATION,38.07692364,-122.54055045,0.003481306414190053,True
8512,66,Substation,' ',38.07696184,-122.540554,Ignacio,pge,SUBSTATION,38.07692364,-122.54055045,0.004258996833500674,True
8513,115,Substation,' ',38.07689652,-122.5406123,Ignacio,pge,SUBSTATION,38.07692364,-122.54055045,0.006197008343822612,True
8522,230,Substation,' ',42.00660274,-121.3166427,Malin,bpa,SUBSTATION ASSUMED,42.00660694,-121.3165859,0.004716299852110939,True
8523,500,Substation,' ',42.00665191,-121.3166395,Malin,bpa,SUBSTATION ASSUMED,42.00660694,-121.3165859,0.0066796629126455315,True
8524,66,Substation,' ',37.98526516,-122.3368032,San Pablo,pge,SUBSTATION,37.98529144,-122.33681203,0.00302293481135632,True
8525,115,Substation,' ',37.98526683,-122.3368173,San Pablo,pge,SUBSTATION,37.98529144,-122.33681203,0.002775209986389074,True
8526,230,Substation,' ',33.76401376,-118.2276395,Main Oil,sce,SUBSTATION ASSUMED,33.76399405,-118.22759189,0.004916582528767134,True
8527,66,Substation,' ',33.76397222,-118.2275881,Main Oil,sce,SUBSTATION ASSUMED,33.76399405,-118.22759189,0.002452538055282009,True
8528,230,Substation,' ',40.79219236,-122.7673924,Trinity - (WAPA),wapa,SUBSTATION,40.7921975,-122.76738409,0.0009033581387092693,True
8529,66,Substation,' ',40.79216603,-122.7674276,Trinity - (WAPA),wapa,SUBSTATION,40.7921975,-122.76738409,0.005065722660483796,True
8532,66,Substation,' ',32.97036114,-115.5342611,Rio Vista - (IID),iid,SUBSTATION,32.97039175,-115.53420659,0.006119077853351658,True
8533,115,Substation,' ',32.97039541,-115.534179,Rio Vista - (IID),iid,SUBSTATION,32.97039175,-115.53420659,0.0026057707548120573,True
8534,230,Substation,' ',38.12736919,-121.8308081,High Winds,pge,SUBSTATION,38.12739084,-121.83076389,0.0045551759863996085,True
8535,500,Substation,' ',38.12735372,-121.8307367,High Winds,pge,SUBSTATION,38.12739084,-121.83076389,0.004763729835135444,True
8540,66,Substation,' ',38.29545728,-122.2788672,Napa,pge,SUBSTATION,38.29544687,-122.27890179,0.0032329511822443767,True
8541,115,Substation,' ',38.29545198,-122.2788719,Napa,pge,SUBSTATION,38.29544687,-122.27890179,0.002669628706783768,True
8542,230,Substation,' ',40.0861195,-121.1486435,Caribou,pge,SUBSTATION ASSUMED,40.08603093,-121.14894052,0.027119762824262088,True
8543,66,Substation,' ',40.08611134,-121.1487146,Caribou,pge,SUBSTATION ASSUMED,40.08603093,-121.14894052,0.021197629636598353,True
8544,115,Substation,' ',40.08608078,-121.1486931,Caribou,pge,SUBSTATION ASSUMED,40.08603093,-121.14894052,0.021766349168130358,True
8545,66,Substation,' ',32.67000086,-115.4362865,Border - (IID),iid,SUBSTATION,32.6700103,-115.43627644,0.0014101521110837483,True
8546,115,Substation,' ',32.66999279,-115.436283,Border - (IID),iid,SUBSTATION,32.6700103,-115.43627644,0.0020415534243708976,True
8551,230,Substation,' ',33.89569461,-118.3732787,El Nido - (SCE),sce,SUBSTATION,33.89565377,-118.37330991,0.0053777737400368935,True
8552,66,Substation,' ',33.89569302,-118.3733574,El Nido - (SCE),sce,SUBSTATION,33.89565377,-118.37330991,0.00618551942144451,True
8553,230,Substation,' ',40.99101788,-121.4978393,Pit 1,pge,SUBSTATION,40.99102969,-121.49777812,0.005300179287552176,True
8554,66,Substation,' ',40.99102695,-121.4977594,Pit 1,pge,SUBSTATION,40.99102969,-121.49777812,0.0016004613686565845,True
8555,230,Substation,' ',32.85966256,-116.8991849,Los Coches - (SDG&E),sdge,SUBSTATION,32.85960893,-116.89919737,0.006076066592103042,True
8556,66,Substation,' ',32.85962802,-116.8992008,Los Coches - (SDG&E),sdge,SUBSTATION,32.85960893,-116.89919737,0.002146751792735377,True
8561,66,Substation,' ',38.90969662,-121.542537,East Nicolaus,pge,SUBSTATION,38.90969743,-121.54248504,0.004496734390941282,True
8562,115,Substation,' ',38.90971428,-121.5424499,East Nicolaus,pge,SUBSTATION,38.90969743,-121.54248504,0.0035714208256009796,True
8565,230,Substation,' ',39.02426495,-120.5964417,Middle Fork,pge,SUBSTATION,39.02424224,-120.59639709,0.0046073140292703365,True
8566,66,Substation,' ',39.0242176,-120.596375,Middle Fork,pge,SUBSTATION,39.02424224,-120.59639709,0.0033388837451629083,True
8569,230,Substation,' ',33.92880827,-118.1057578,Center,sce,SUBSTATION,33.92882516,-118.10574248,0.002350540964404351,True
8570,66,Substation,' ',33.92887029,-118.1057597,Center,sce,SUBSTATION,33.92882516,-118.10574248,0.005263718257080879,True
8571,66,Substation,' ',33.84774654,-118.3033435,Halldale,ladwp,SUBSTATION,33.8477688,-118.30330746,0.004147779050455285,True
8572,115,Substation,' ',33.84778553,-118.3032851,Halldale,ladwp,SUBSTATION,33.8477688,-118.30330746,0.0027793258509592215,True
8573,230,Substation,' ',36.61081221,-119.6391792,McCall,pge,SUBSTATION,36.61082397,-119.63919798,0.00212596769466199,True
8574,115,Substation,' ',36.61084886,-119.6392455,McCall,pge,SUBSTATION,36.61082397,-119.63919798,0.005064580483581383,True
8575,230,Substation,' ',38.01838518,-122.0612753,Tesoro,pge_assumed,SUBSTATION,38.01842007,-122.06130268,0.0045611486188967924,True
8576,66,Substation,' ',38.01838543,-122.061269,Tesoro,pge_assumed,SUBSTATION,38.01842007,-122.06130268,0.004851920752553072,True
8577,66,Substation,' ',39.25664803,-120.7667715,Drum 1,pge,SUBSTATION,39.25666204,-120.7667826,0.0018276371635459806,True
8578,115,Substation,' ',39.25668413,-120.7667659,Drum 1,pge,SUBSTATION,39.25666204,-120.7667826,0.002846203803851155,True
8579,230,Substation,' ',34.15084119,-118.1843115,Eagle Rock - (SCE),sce,SUBSTATION,34.15085125,-118.18430624,0.0012188507154185801,True
8580,66,Substation,' ',34.15090533,-118.1843309,Eagle Rock - (SCE),sce,SUBSTATION,34.15085125,-118.18430624,0.0064273360117798155,True
8581,66,Substation,' ',39.33739981,-120.2212791,Truckee Donner,pge_assumed,SUBSTATION,39.33736165,-120.22124954,0.00494646148174357,True
8582,115,Substation,' ',39.3373937,-120.2212761,Truckee Donner,pge_assumed,SUBSTATION,39.33736165,-120.22124954,0.004232986814034377,True
8583,230,Substation,' ',34.06832037,-118.4883739,Kenter Canyon,ladwp,SUBSTATION,34.06827944,-118.48838572,0.004679622604124219,True
8584,115,Substation,' ',34.06832049,-118.4883642,Kenter Canyon,ladwp,SUBSTATION,34.06827944,-118.48838572,0.0049763769830910186,True
8587,66,Substation,' ',37.55159911,-122.2928268,Bay Meadows,pge,SUBSTATION,37.55157542,-122.29284459,0.0030657126848257546,True
8588,115,Substation,' ',37.55156531,-122.2928937,Bay Meadows,pge,SUBSTATION,37.55157542,-122.29284459,0.004472911381949918,True
8589,230,Substation,' ',33.21143869,-117.3345195,San Luis Rey,sdge,SUBSTATION,33.2114699,-117.33453713,0.0038384534215796786,True
8590,66,Substation,' ',33.21149374,-117.3345537,San Luis Rey,sdge,SUBSTATION,33.2114699,-117.33453713,0.0030665184420111606,True
8591,66,Substation,' ',37.49041743,-122.2130487,Redwood City,pge,SUBSTATION,37.49046173,-122.21305076,0.00492928708428035,True
8592,115,Substation,' ',37.49050174,-122.2130761,Redwood City,pge,SUBSTATION,37.49046173,-122.21305076,0.004979070931322659,True
8593,230,Substation,' ',35.0994889,-118.3781251,Highwind,sce,SUBSTATION,35.09945022,-118.37811143,0.0044772057879048,True
